,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,individual,weaptype1,nkill,property,ishostkid,gname
51505,1,4,6,523,3640,36.694386,71.145233,1.0,0,0.0,1,0,6,3,85,4.0,0,5,3.0,1,1.0,Taliban
67060,0,214,9,145,1071,48.143208,37.753361,1.0,1,0.0,1,0,2,4,48,214.0,0,6,0.0,1,0.0,Donetsk People's Republic
65499,0,4,6,321,3649,34.231285,70.157865,2.0,0,0.0,1,0,2,3,92,4.0,0,5,1.0,1,0.0,Taliban
70045,0,182,11,65,431,2.71581,44.511845,1.0,0,1.0,1,0,2,4,577,422.0,0,6,0.0,-9,0.0,Al-Shabaab
77155,0,92,6,126,2152,23.047112,84.541155,2.0,0,1.0,1,0,6,14,2864,92.0,0,5,1.0,0,1.0,Maoists
49944,0,92,6,133,902,21.110152,78.753643,1.0,0,0.0,1,0,2,12,1432,92.0,0,5,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
47100,0,92,6,128,818,22.865428,86.942807,1.0,0,0.0,1,0,2,14,1396,92.0,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
12322,0,43,3,271,2106,-33.366238,-70.505302,1.0,0,0.0,1,0,3,21,2745,43.0,0,6,1.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
49608,0,92,6,127,806,19.723535,81.242411,1.0,0,0.0,1,0,2,20,1448,92.0,0,5,0.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
18216,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,0.0,1,0,3,7,2845,217.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
71495,0,153,6,352,3794,34.062465,72.476053,1.0,0,1.0,1,0,1,7,4635,422.0,0,5,1.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
24316,0,185,8,99,560,39.470239,-0.376805,1.0,0,0.0,0,0,1,4,1036,185.0,0,6,0.0,0,0.0,Basque Fatherland and Freedom (ETA)
64841,0,228,10,58,337,13.063399,44.880882,1.0,0,0.0,1,0,2,2,756,228.0,0,5,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
51723,0,95,10,33,247,33.303566,44.371773,1.0,0,1.0,1,0,3,3,534,95.0,0,6,2.0,-9,0.0,Al-Qaida in Iraq
71047,0,4,6,511,3543,33.791877,69.911399,3.0,0,1.0,1,0,2,3,2901,4.0,0,5,16.0,0,0.0,Taliban
40361,0,160,5,4,15,6.929089,122.07885,1.0,0,0.0,1,0,3,15,62,160.0,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
56893,1,160,5,5,2670,7.188989,125.456432,2.0,0,0.0,1,0,6,14,3353,160.0,0,5,1.0,0,1.0,New People's Army (NPA)
64000,0,123,11,168,2355,16.266667,-0.05,1.0,0,0.0,1,0,2,1,180,123.0,0,5,1.0,-9,0.0,Muslim extremists
20961,0,61,2,158,1201,13.344322,-88.437463,1.0,0,1.0,1,0,3,1,1846,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
80471,0,92,6,126,859,23.80224,85.74643,1.0,1,0.0,1,0,3,19,1381,92.0,0,6,0.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
67291,0,4,6,319,3584,33.335258,69.928467,1.0,0,1.0,1,0,3,3,559,4.0,0,6,0.0,-9,0.0,Taliban
76699,0,209,10,225,1898,37.338778,40.269049,1.0,1,0.0,1,0,3,4,162,209.0,0,6,5.0,1,0.0,Kurdistan Workers' Party (PKK)
61385,0,182,11,68,404,2.059819,45.326115,1.0,0,0.0,1,0,2,2,905,182.0,0,5,2.0,0,0.0,Al-Shabaab
72989,0,228,10,60,350,13.586484,44.024105,1.0,0,1.0,1,0,3,14,925,228.0,0,6,1.0,1,0.0,Houthi extremists (Ansar Allah)
19042,0,61,2,149,1150,13.69288,-89.199161,1.0,0,0.0,1,0,3,1,1784,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
45949,0,153,6,534,3731,34.006004,71.53743,1.0,1,0.0,1,0,3,21,4656,153.0,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
51821,0,228,10,50,326,15.941039,48.780092,1.0,0,0.0,1,0,2,1,52,69.0,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
63684,0,147,11,167,1285,8.547469,7.7118,4.0,0,1.0,1,0,2,14,27,147.0,0,5,2.0,1,0.0,Fulani extremists
62657,0,147,11,172,1336,12.166918,6.674397,2.0,0,1.0,1,0,6,14,27,147.0,0,5,2.0,1,1.0,Fulani extremists
67253,0,92,6,126,2258,23.907766,85.513586,1.0,0,0.0,1,0,7,1,2939,92.0,0,5,0.0,1,0.0,Maoists
15065,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,0.0,1,0,3,1,1604,159.0,0,6,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
51275,0,228,10,54,319,14.536389,46.833056,1.0,0,0.0,1,0,2,4,20,228.0,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
48971,0,92,6,129,930,21.814946,84.959777,1.0,0,0.0,1,0,3,1,1465,92.0,0,6,5.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
75288,0,200,10,200,1763,36.528557,37.954094,1.0,0,0.0,1,0,2,14,1213,200.0,0,6,1.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
15457,0,145,2,445,2915,13.27624,-86.87844,1.0,0,0.0,1,0,2,4,1762,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
60648,0,147,11,112,1284,9.998184,7.956361,1.0,0,1.0,1,0,2,2,1913,147.0,0,5,2.0,1,0.0,Fulani extremists
25845,0,209,10,225,1809,37.306944,41.178056,1.0,1,0.0,1,0,3,4,559,209.0,0,6,13.0,1,0.0,Kurdistan Workers' Party (PKK)
29051,0,69,8,135,1017,41.772597,8.771765,1.0,0,0.0,1,0,3,1,1563,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
46711,0,92,6,128,885,22.585272,87.049698,1.0,0,0.0,1,0,3,3,1417,92.0,0,6,0.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
49548,0,153,6,427,3793,34.866207,71.526382,1.0,0,0.0,1,1,3,14,4633,153.0,0,6,6.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
26735,0,45,3,359,24,7.946283,-72.898807,4.0,0,0.0,1,0,3,19,3949,45.0,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
27614,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,0.0,1,0,3,2,4830,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
56524,0,4,6,514,3541,31.60063,64.369652,1.0,0,0.0,1,1,3,3,4476,4.0,0,6,2.0,1,0.0,Taliban
15460,0,145,2,449,2954,12.05,-84.26667,1.0,0,0.0,1,0,2,4,1762,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
33672,0,75,8,247,1874,53.074981,8.807081,1.0,0,0.0,1,0,7,1,2406,209.0,0,8,0.0,1,0.0,Kurdistan Workers' Party (PKK)
37509,0,186,6,215,1969,7.733107,81.68882,1.0,0,0.0,1,0,3,3,2572,186.0,0,6,1.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
7925,0,61,2,157,1165,13.949826,-88.146348,1.0,0,0.0,1,0,2,4,116,61.0,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
62835,0,209,10,222,1839,37.331264,42.181782,3.0,0,1.0,1,0,7,8,51,209.0,0,8,0.0,1,0.0,Kurdistan Workers' Party (PKK)
7874,0,603,8,190,1644,54.42071,-6.443767,1.0,0,0.0,1,0,3,4,2210,216.0,0,6,1.0,1,0.0,Irish Republican Army (IRA)
69410,0,153,6,352,3826,34.830162,71.842781,1.0,0,0.0,1,0,1,17,4679,153.0,0,6,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
46888,0,147,11,108,616,11.840929,13.141459,1.0,0,1.0,1,0,7,2,1270,147.0,0,8,0.0,1,0.0,Boko Haram
9351,0,61,2,154,24,13.864829,-88.7494,4.0,0,0.0,1,0,2,4,1762,61.0,0,5,76.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
16958,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,0.0,1,0,3,3,2184,159.0,0,6,0.0,1,0.0,Shining Path (SL)
52517,0,182,11,69,405,4.120602,43.890526,1.0,1,0.0,1,0,2,4,228,65.0,0,5,11.0,1,0.0,Al-Shabaab
55747,0,95,10,37,254,36.354145,43.14357,1.0,1,1.0,1,0,2,3,85,95.0,0,5,4.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
80169,0,160,5,403,2684,16.983334,122.01667,1.0,0,0.0,0,0,2,4,55,160.0,0,5,0.0,0,0.0,New People's Army (NPA)
76826,0,123,11,298,24,16.77532,-3.008265,4.0,0,0.0,1,0,2,4,497,123.0,0,5,1.0,0,0.0,Muslim extremists
60265,0,228,10,50,347,14.762732,49.605728,1.0,0,0.0,1,0,2,4,12,228.0,0,5,2.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
74698,0,147,11,112,1380,9.401389,8.316275,2.0,0,0.0,1,0,2,14,27,147.0,0,5,2.0,1,0.0,Fulani extremists
65963,0,214,9,145,1083,47.097279,37.59901,1.0,0,0.0,1,0,3,4,48,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
30663,0,209,10,244,24,41.115547,42.789392,4.0,0,0.0,1,0,1,2,2392,209.0,0,5,2.0,0,0.0,Kurdistan Workers' Party (PKK)
5253,0,69,8,136,131,48.856644,2.34233,1.0,0,0.0,1,0,7,1,1634,69.0,0,8,0.0,1,0.0,Corsican National Liberation Front (FLNC)
35848,0,185,8,86,515,43.291618,-1.977903,1.0,0,1.0,1,0,3,2,1111,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
16512,0,183,11,21,159,-25.785669,31.051162,1.0,1,0.0,1,0,3,3,301,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
72073,0,182,11,83,456,4.649988,46.544292,2.0,0,1.0,1,0,2,14,864,182.0,0,5,1.0,0,0.0,Al-Shabaab
32576,0,209,10,222,24,37.422746,42.492326,4.0,0,0.0,1,0,2,4,1788,209.0,0,5,12.0,1,0.0,Kurdistan Workers' Party (PKK)
61227,0,228,10,55,24,14.358866,45.449806,4.0,0,0.0,1,0,2,2,647,228.0,0,6,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
6392,0,97,10,458,3043,31.771599,35.2034,1.0,0,0.0,0,0,3,14,3655,97.0,0,6,0.0,0,0.0,Palestinians
82653,0,45,3,360,2554,5.695265,-76.64748,1.0,1,0.0,1,0,7,14,722,45.0,0,8,0.0,1,0.0,National Liberation Army of Colombia (ELN)
36692,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,560,159.0,0,6,0.0,1,0.0,Shining Path (SL)
42929,0,160,5,419,2740,8.861963,124.78942,1.0,0,0.0,1,0,7,19,3415,160.0,0,8,0.0,1,0.0,New People's Army (NPA)
32077,0,155,10,456,3039,32.222271,35.253506,1.0,0,0.0,1,0,2,4,12,97.0,0,5,0.0,1,0.0,Palestinians
50973,0,92,6,126,2147,23.846121,84.816828,1.0,0,0.0,1,0,3,3,563,92.0,0,6,3.0,1,0.0,Maoists
53714,0,92,6,125,2204,25.156571,84.421409,1.0,1,0.0,0,0,3,3,85,92.0,0,6,0.0,0,0.0,Maoists
16472,0,45,3,363,2492,4.667128,-74.106056,1.0,0,0.0,1,0,3,21,3177,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
54124,0,95,10,42,264,32.469238,44.416637,1.0,0,1.0,1,0,3,15,584,95.0,0,6,1.0,-9,0.0,Al-Qaida in Iraq
76865,0,147,11,108,631,11.083983,13.693092,1.0,0,0.0,1,1,3,4,48,147.0,0,6,3.0,0,0.0,Boko Haram
48570,0,95,10,41,261,32.533287,45.829453,1.0,0,0.0,0,1,3,1,580,95.0,0,6,0.0,-9,0.0,Al-Qaida in Iraq
58064,0,95,10,32,269,33.403057,43.911865,1.0,0,1.0,1,0,3,14,818,95.0,0,6,1.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
12788,0,145,2,437,2873,13.62679,-85.8254,1.0,0,0.0,1,0,2,4,1762,145.0,0,5,93.0,1,0.0,Nicaraguan Democratic Force (FDN)
79880,0,4,6,524,3674,33.286335,68.457687,1.0,0,0.0,1,0,3,4,4445,4.0,0,6,4.0,1,0.0,Taliban
80163,0,95,10,38,250,35.45211,44.375465,1.0,0,0.0,1,1,3,4,2288,95.0,0,6,7.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
49272,0,153,6,352,3812,34.416681,71.92459,1.0,0,0.0,1,1,3,4,4657,153.0,0,6,32.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
58873,0,147,11,118,1399,9.56679,8.716831,1.0,0,1.0,1,0,2,14,27,147.0,0,5,4.0,1,0.0,Fulani extremists
78713,0,160,5,412,2707,9.452928,125.574473,2.0,0,1.0,1,0,2,4,48,160.0,0,5,0.0,1,0.0,New People's Army (NPA)
30571,0,183,11,19,135,-26.252697,27.870275,1.0,0,0.0,1,0,2,1,264,183.0,0,5,5.0,1,0.0,African National Congress (South Africa)
21586,0,61,2,149,1150,13.69288,-89.199161,1.0,0,1.0,1,0,3,21,1107,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
66176,0,214,9,145,1069,47.098835,37.81987,1.0,0,0.0,1,0,2,4,48,214.0,0,6,0.0,0,0.0,Donetsk People's Republic
53395,0,95,10,41,261,32.533287,45.829453,1.0,0,1.0,1,1,3,3,20,95.0,0,6,6.0,1,0.0,Al-Qaida in Iraq
34473,0,75,8,193,1845,51.482917,7.211808,1.0,0,0.0,1,0,7,1,2378,209.0,0,8,0.0,1,0.0,Kurdistan Workers' Party (PKK)
52797,0,160,5,5,23,7.190952,125.461578,1.0,0,0.0,1,0,3,4,3362,160.0,0,6,1.0,0,0.0,New People's Army (NPA)
77075,0,173,10,184,1566,16.764359,43.252999,2.0,0,0.0,1,0,3,4,172,173.0,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
64709,0,182,11,69,405,4.120602,43.890526,1.0,1,0.0,1,0,2,19,809,182.0,0,5,5.0,1,0.0,Al-Shabaab
53662,0,95,10,36,262,34.881348,44.62513,1.0,0,0.0,1,0,3,15,500,95.0,0,6,0.0,0,0.0,Al-Qaida in Iraq
41532,0,141,6,260,2240,27.626424,83.378939,3.0,0,0.0,1,0,7,19,2926,141.0,0,8,0.0,1,0.0,Maoists
54666,0,160,5,13,2764,8.345058,124.976724,1.0,0,1.0,1,0,7,1,1224,160.0,0,8,0.0,1,0.0,New People's Army (NPA)
43215,0,209,10,231,1862,38.888447,40.501144,1.0,0,0.0,1,0,3,19,2394,92.0,0,6,0.0,1,0.0,Kurdistan Workers' Party (PKK)
26117,0,155,10,456,3039,32.222271,35.253506,1.0,0,0.0,1,0,1,14,3731,155.0,0,5,0.0,0,0.0,Palestinians
11761,0,145,2,445,1214,12.481654,-87.173207,1.0,0,0.0,1,0,3,11,3592,156.0,0,6,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
46320,0,92,6,126,827,24.080548,85.486537,1.0,0,1.0,1,0,3,14,1349,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
79359,0,95,10,37,285,36.289417,42.411853,1.0,1,0.0,0,1,3,6,355,95.0,0,6,18.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
59629,0,214,9,145,1124,48.046528,38.606785,1.0,0,0.0,1,0,8,10,1737,214.0,0,9,0.0,0,0.0,Donetsk People's Republic
64831,0,214,9,145,1077,47.313381,37.805458,1.0,0,0.0,1,0,2,4,48,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
11266,0,183,11,19,136,-26.184113,28.033232,1.0,0,0.0,1,0,3,2,366,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
72749,0,209,10,222,1811,37.222085,42.498922,1.0,0,0.0,1,0,3,3,559,209.0,0,6,1.0,1,0.0,Kurdistan Workers' Party (PKK)
62845,0,147,11,112,1283,10.470701,7.779848,2.0,0,1.0,1,0,2,14,27,147.0,0,5,30.0,1,0.0,Fulani extremists
75831,0,160,5,1,78,6.064029,121.159058,1.0,0,0.0,1,0,2,4,48,160.0,0,5,2.0,1,0.0,Abu Sayyaf Group (ASG)
69993,0,167,9,302,2376,42.855556,47.187222,1.0,0,0.0,1,0,2,15,3040,167.0,0,5,1.0,0,0.0,Muslim extremists
63473,0,228,10,47,308,13.966953,44.002258,1.0,0,1.0,1,0,2,3,524,228.0,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
8391,0,185,8,86,559,43.353607,-2.907457,1.0,0,0.0,1,0,1,3,1034,185.0,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
51716,0,95,10,34,253,33.593056,44.501111,1.0,0,1.0,1,0,3,14,13,95.0,0,6,0.0,1,0.0,Al-Qaida in Iraq
32358,0,185,8,94,531,42.815372,-1.653616,1.0,0,1.0,1,0,3,1,765,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
53785,0,4,6,514,3558,32.363889,64.781443,3.0,0,0.0,1,0,3,14,13,4.0,0,6,10.0,1,0.0,Taliban
11470,0,159,3,477,3284,-13.152712,-74.218628,1.0,0,0.0,1,0,1,14,4086,159.0,0,5,1.0,0,0.0,Shining Path (SL)
18979,0,43,3,270,2108,-33.024705,-71.552216,2.0,0,1.0,1,0,3,21,2693,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
52097,0,153,6,352,3751,32.41304,70.46611,1.0,0,1.0,1,0,2,3,4584,153.0,0,6,2.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
7932,0,97,10,266,3106,31.951466,34.887821,1.0,0,0.0,1,0,3,4,3785,97.0,0,6,0.0,1,0.0,Palestinians
63475,0,228,10,47,308,13.966953,44.002258,1.0,0,1.0,1,0,7,2,330,228.0,0,8,1.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
9680,0,61,2,157,1229,13.851327,-88.156206,1.0,0,0.0,1,0,2,14,205,61.0,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
17444,0,185,8,101,548,41.400635,2.150913,1.0,0,0.0,1,0,3,1,765,216.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
11287,0,145,2,437,2950,13.853697,-85.593154,3.0,1,0.0,1,0,2,1,3572,145.0,0,5,47.0,1,0.0,Nicaraguan Democratic Force (FDN)
15750,0,45,3,366,2500,7.116294,-73.120026,1.0,0,0.0,1,0,3,2,3203,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
25466,0,43,3,271,2106,-33.366238,-70.505302,1.0,0,0.0,1,0,3,1,560,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
15408,0,92,6,337,24,31.147131,75.341218,4.0,0,0.0,1,0,2,14,4293,92.0,0,5,8.0,1,0.0,Sikh Extremists
69230,0,4,6,518,3576,35.761476,68.9166,2.0,0,1.0,1,0,7,15,215,4.0,0,8,0.0,1,0.0,Taliban
52682,0,95,10,34,280,33.784248,44.50972,1.0,0,1.0,1,0,3,19,56,95.0,0,6,3.0,1,0.0,Al-Qaida in Iraq
5380,0,97,10,458,3043,31.771599,35.2034,1.0,0,0.0,0,0,3,14,285,97.0,0,6,0.0,1,0.0,Palestinians
51123,0,95,10,34,249,33.74324,44.623825,1.0,0,1.0,1,0,3,14,13,95.0,0,6,3.0,1,0.0,Al-Qaida in Iraq
55284,0,4,6,321,3620,34.328694,70.407547,3.0,0,0.0,1,0,3,4,162,422.0,0,6,4.0,1,0.0,Taliban
30703,0,98,8,100,544,45.469212,9.174508,1.0,0,0.0,1,0,3,1,1004,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
69050,0,209,10,232,1889,37.849762,40.668495,3.0,0,0.0,1,0,3,3,175,209.0,0,6,0.0,1,0.0,Kurdistan Workers' Party (PKK)
70183,0,92,6,127,2277,21.035972,82.100681,1.0,0,0.0,1,0,7,1,2955,92.0,0,8,0.0,1,0.0,Maoists
27542,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,765,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
64048,0,214,9,145,1100,48.240883,38.525669,1.0,1,0.0,1,0,2,4,1724,214.0,0,6,1.0,-9,0.0,Donetsk People's Republic
15240,0,159,3,277,3325,-12.38394,-76.136119,1.0,0,0.0,1,0,3,19,4114,159.0,0,6,0.0,1,0.0,Shining Path (SL)
49412,0,153,6,352,682,33.915234,71.458679,1.0,1,0.0,1,0,3,19,4638,153.0,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
55375,0,153,6,352,3790,35.038889,71.788889,1.0,0,0.0,1,0,3,22,4628,153.0,0,6,6.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
83070,0,95,10,36,1728,34.030712,44.063866,1.0,0,1.0,1,0,3,4,12,95.0,0,6,0.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
7407,0,97,10,325,3075,32.143792,35.496129,1.0,0,0.0,1,0,3,1,3696,97.0,0,6,1.0,1,0.0,Palestinians
41813,0,160,5,9,40,6.11622,125.169395,1.0,0,1.0,1,0,3,1,6,160.0,0,6,5.0,1,0.0,Abu Sayyaf Group (ASG)
80687,0,95,10,37,254,36.354145,43.14357,1.0,0,0.0,1,1,3,4,48,95.0,0,6,13.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
57672,0,228,10,50,24,16.930414,49.365315,4.0,0,0.0,1,0,2,4,48,228.0,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
45904,0,160,5,1,30,6.066693,121.100042,1.0,0,0.0,1,0,7,8,38,160.0,0,8,0.0,1,0.0,Abu Sayyaf Group (ASG)
11257,0,183,11,18,137,-29.861824,31.008293,1.0,0,0.0,1,0,3,14,405,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
4963,0,69,8,136,131,48.856644,2.34233,1.0,0,1.0,1,0,3,1,765,69.0,0,6,1.0,1,0.0,Corsican National Liberation Front (FLNC)
73961,0,92,6,126,853,22.650028,86.360299,1.0,0,0.0,1,0,3,3,1375,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
13725,0,145,2,442,2862,12.538409,-85.573921,3.0,0,0.0,1,0,2,4,3158,145.0,0,5,9.0,1,0.0,Nicaraguan Democratic Force (FDN)
30670,0,159,3,490,3346,-5.707626,-78.809843,1.0,0,0.0,1,0,3,14,4808,159.0,0,5,7.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
12254,0,183,11,23,185,-27.982989,26.719899,1.0,1,0.0,1,0,3,1,340,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
50233,0,104,11,79,444,0.349466,40.875992,1.0,1,0.0,1,0,2,4,858,104.0,0,5,1.0,-9,0.0,Al-Shabaab
62658,0,147,11,172,1319,12.166918,6.674397,1.0,0,1.0,1,0,6,14,27,147.0,0,5,2.0,1,1.0,Fulani extremists
26419,0,45,3,368,24,6.547306,-71.002231,4.0,0,0.0,1,0,2,3,562,45.0,0,5,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
81760,1,147,11,112,1431,9.415875,7.378685,3.0,0,0.0,1,0,6,15,1939,147.0,0,5,0.0,0,1.0,Fulani extremists
63776,0,147,11,167,1328,8.699823,7.982974,2.0,0,1.0,1,0,2,14,27,147.0,0,5,2.0,1,0.0,Fulani extremists
27938,0,155,10,456,3057,32.405292,35.201729,1.0,1,0.0,1,0,2,19,3651,97.0,0,5,0.0,1,0.0,Palestinians
12515,0,145,2,451,2977,11.06667,-85.1,1.0,0,0.0,1,0,2,4,1762,145.0,0,5,21.0,1,0.0,Nicaraguan Democratic Force (FDN)
46578,0,153,6,534,3731,34.006004,71.53743,1.0,0,0.0,1,0,3,1,4686,153.0,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
46066,0,153,6,427,2767,32.901089,69.749405,1.0,0,0.0,1,0,2,14,3435,160.0,0,5,1.0,0,0.0,New People's Army (NPA)
4606,0,185,8,86,505,43.178205,-2.31164,1.0,0,0.0,1,0,3,3,941,185.0,0,6,2.0,1,0.0,Basque Fatherland and Freedom (ETA)
12804,0,69,8,17,131,48.856644,2.34233,1.0,0,0.0,1,0,3,1,1606,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
28941,0,155,10,325,2354,31.278791,34.256435,1.0,0,0.0,0,0,1,14,3732,155.0,0,9,0.0,0,0.0,Palestinians
76416,0,153,6,468,3732,28.000466,68.728471,1.0,0,1.0,1,1,3,15,4585,153.0,0,6,1.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
54211,1,4,6,517,3592,35.612064,64.750701,2.0,0,0.0,1,0,6,12,4470,422.0,0,5,1.0,0,1.0,Taliban
25168,0,186,6,215,1983,7.414383,81.830633,1.0,0,0.0,1,0,2,4,2560,186.0,0,5,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
73263,0,147,11,166,1325,7.816253,7.948115,2.0,0,1.0,1,0,2,14,27,147.0,0,5,2.0,1,0.0,Fulani extremists
61576,0,214,9,145,1088,47.927954,37.371645,3.0,0,1.0,1,0,7,1,1711,214.0,0,5,1.0,1,0.0,Donetsk People's Republic
29073,0,209,10,238,1848,37.936623,42.547486,1.0,0,0.0,1,0,2,3,1068,209.0,0,5,0.0,1,0.0,Kurdistan Workers' Party (PKK)
14397,0,43,3,271,2106,-33.366238,-70.505302,1.0,0,0.0,1,0,3,1,2796,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
52089,0,92,6,130,2173,18.363526,81.895253,2.0,0,0.0,1,0,3,3,559,92.0,0,6,0.0,1,0.0,Maoists
82646,0,92,6,130,2273,18.088194,81.7043,2.0,0,0.0,1,0,6,14,2953,92.0,0,5,1.0,-9,1.0,Maoists
22570,0,159,3,277,2118,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,1584,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
44569,0,45,3,470,3189,0.53636,-76.5875,3.0,0,0.0,1,0,3,21,3916,45.0,0,6,0.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
74339,0,75,8,239,2395,48.047381,11.963047,1.0,0,0.0,1,0,2,14,13,75.0,1,9,1.0,0,0.0,Muslim extremists
53220,0,95,10,46,304,31.044371,46.261452,1.0,0,1.0,1,0,3,1,587,95.0,0,6,2.0,0,0.0,Al-Qaida in Iraq
57103,0,65,11,76,415,8.984457,38.807635,1.0,0,0.0,1,1,3,14,742,65.0,0,6,2.0,1,0.0,Al-Shabaab
48127,0,92,6,126,779,24.128611,84.185712,3.0,0,0.0,1,0,3,3,1300,92.0,0,6,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
81494,0,147,11,108,680,11.775833,13.0725,1.0,0,0.0,0,1,3,4,48,147.0,0,6,1.0,0,0.0,Boko Haram
30606,0,97,10,456,3061,32.246808,35.48904,1.0,0,0.0,0,0,1,14,3663,97.0,0,9,0.0,0,0.0,Palestinians
