,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,individual,weaptype1,nkill,property,ishostkid,gname
45828,0,92,6,118,606,23.264121,85.644772,1.0,0,0.0,1,0,2,3,804,92.0,0,5,5.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
10842,0,145,2,399,2095,11.948379,-86.300271,1.0,0,0.0,1,0,2,4,1235,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
76070,0,209,10,218,1352,37.23301,39.75998,3.0,0,0.0,1,0,3,4,409,209.0,0,6,1.0,1,0.0,Kurdistan Workers' Party (PKK)
41611,0,209,10,213,1338,36.802461,34.629759,1.0,0,0.0,1,0,3,14,1652,209.0,0,6,0.0,1,0.0,Kurdistan Workers' Party (PKK)
61491,0,160,5,384,2009,14.67428,121.057495,1.0,0,0.0,1,0,2,4,2396,160.0,0,5,0.0,0,0.0,New People's Army (NPA)
33210,0,69,8,126,766,41.491868,9.055051,1.0,0,1.0,1,0,3,14,1095,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
60733,0,214,9,136,796,49.181837,37.27858,3.0,0,0.0,1,0,2,4,162,214.0,0,5,0.0,1,0.0,Donetsk People's Republic
4634,0,185,8,81,394,43.291618,-1.977903,1.0,0,0.0,0,0,1,2,770,185.0,0,6,0.0,0,0.0,Basque Fatherland and Freedom (ETA)
68093,0,160,5,0,53,6.546997,121.880423,3.0,0,1.0,1,0,2,4,93,160.0,0,5,3.0,1,0.0,Abu Sayyaf Group (ASG)
70260,0,104,11,62,306,3.938715,41.844707,1.0,0,0.0,1,0,3,4,409,104.0,0,6,3.0,1,0.0,Al-Shabaab
4818,0,69,8,126,24,41.918891,8.737554,4.0,0,1.0,1,0,3,1,802,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
32887,0,155,10,410,2217,32.222271,35.253506,1.0,0,0.0,1,0,2,3,175,97.0,0,5,0.0,1,0.0,Palestinians
67667,0,228,10,45,236,12.825647,44.846416,1.0,0,0.0,1,0,7,22,373,228.0,0,5,0.0,1,0.0,Houthi extremists (Ansar Allah)
4993,0,603,8,178,1177,54.607712,-5.95621,1.0,0,0.0,1,0,2,4,1539,216.0,0,5,1.0,1,0.0,Irish Republican Army (IRA)
51051,0,182,11,63,322,2.027701,45.275927,2.0,0,0.0,1,0,2,4,427,422.0,0,6,1.0,1,0.0,Al-Shabaab
80081,0,4,6,468,2643,36.298439,68.638029,3.0,0,0.0,1,0,2,14,1344,4.0,0,5,13.0,0,0.0,Taliban
60442,0,147,11,102,465,11.247069,12.01246,1.0,0,1.0,1,0,2,14,855,147.0,0,5,3.0,1,0.0,Boko Haram
63500,0,214,9,135,817,48.346134,38.424828,1.0,1,0.0,0,0,2,4,48,214.0,0,5,0.0,0,0.0,Donetsk People's Republic
17344,0,92,6,316,2492,31.638549,75.135566,1.0,0,0.0,1,0,2,3,301,92.0,0,5,3.0,1,0.0,Sikh Extremists
31042,0,209,10,218,1345,37.755081,39.317331,1.0,0,0.0,1,0,3,8,891,209.0,0,6,1.0,1,0.0,Kurdistan Workers' Party (PKK)
17641,0,92,6,264,2479,25.47283,82.570528,1.0,0,0.0,1,0,1,2,2963,92.0,0,5,3.0,0,0.0,Sikh Extremists
83240,0,153,6,311,1800,30.200819,66.994354,1.0,0,0.0,1,1,3,4,409,153.0,0,6,7.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
55952,0,60,10,267,1732,31.126646,33.800865,1.0,1,1.0,1,0,3,6,276,60.0,0,6,1.0,0,0.0,Muslim extremists
20247,0,43,3,249,1549,-33.010693,-71.527794,1.0,0,0.0,1,0,3,2,1923,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
29778,0,92,6,125,2519,19.075984,72.877656,1.0,0,0.0,1,0,2,3,3046,92.0,0,5,2.0,1,0.0,Sikh Extremists
28762,0,97,10,412,2221,31.771599,35.2034,1.0,0,0.0,0,0,3,14,2631,97.0,0,6,1.0,1,0.0,Palestinians
749,0,603,8,178,1178,55.011562,-7.312045,1.0,0,0.0,1,0,1,4,1527,216.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
50233,0,104,11,74,344,0.349466,40.875992,1.0,1,0.0,1,0,2,4,607,104.0,0,5,1.0,-9,0.0,Al-Shabaab
81260,0,4,6,461,2580,33.97652,69.706658,2.0,0,0.0,1,0,2,3,12,4.0,0,5,14.0,0,0.0,Taliban
65726,0,60,10,269,1728,31.210951,29.946908,1.0,0,1.0,1,0,3,3,820,60.0,0,6,0.0,-9,0.0,Muslim extremists
24534,0,159,3,256,1562,-11.967368,-76.978462,1.0,0,0.0,1,0,3,4,2849,159.0,0,5,0.0,1,0.0,Shining Path (SL)
56499,1,182,11,61,359,2.667362,44.689036,4.0,1,0.0,1,0,6,14,616,182.0,0,5,1.0,1,1.0,Al-Shabaab
22034,0,159,3,438,2446,-9.529924,-77.5288,1.0,0,0.0,1,0,2,2,740,159.0,0,5,1.0,1,0.0,Shining Path (SL)
60648,0,147,11,104,956,9.998184,7.956361,1.0,0,1.0,1,0,2,2,1338,147.0,0,5,2.0,1,0.0,Fulani extremists
67500,0,228,10,45,283,12.867085,44.981911,1.0,0,0.0,1,0,3,14,1380,228.0,0,6,1.0,-9,0.0,Houthi extremists (Ansar Allah)
18946,0,159,3,256,1562,-11.967368,-76.978462,1.0,0,0.0,1,0,3,1,3370,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
4805,0,69,8,126,24,41.918891,8.737554,4.0,0,1.0,1,0,3,1,802,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
17909,1,159,3,256,1562,-11.967368,-76.978462,1.0,0,0.0,1,0,6,2,2838,159.0,0,5,0.0,0,1.0,Shining Path (SL)
61905,0,92,6,119,1592,17.938513,81.133357,2.0,1,0.0,1,0,2,4,2012,92.0,0,5,10.0,0,0.0,Maoists
31301,0,209,10,215,1361,37.885793,41.130124,1.0,0,0.0,1,0,2,1,1677,209.0,0,5,0.0,1,0.0,Kurdistan Workers' Party (PKK)
79902,0,92,6,119,1647,18.752064,81.658316,1.0,1,0.0,1,0,3,3,2056,92.0,0,6,0.0,0,0.0,Maoists
53390,0,95,10,33,187,33.540672,44.251266,1.0,0,1.0,1,0,3,14,13,95.0,0,6,2.0,-9,0.0,Al-Qaida in Iraq
14246,0,183,11,20,98,-32.985771,27.866086,1.0,1,0.0,1,0,2,3,188,183.0,0,5,3.0,1,0.0,African National Congress (South Africa)
3737,0,185,8,83,430,43.230556,-2.845833,1.0,0,0.0,1,0,5,14,745,185.0,0,5,0.0,1,1.0,Basque Fatherland and Freedom (ETA)
77468,0,160,5,0,16,6.700414,121.972557,1.0,0,0.0,1,0,3,2,76,160.0,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
13263,0,186,6,241,1444,9.666399,80.020477,1.0,0,1.0,1,0,3,19,1826,186.0,0,6,1.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
70999,0,200,10,193,1291,34.24189,37.04668,1.0,0,1.0,1,1,3,4,1626,200.0,0,6,1.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
41711,0,185,8,94,416,38.34521,-0.480995,3.0,0,1.0,1,0,3,20,6,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
61767,0,214,9,135,826,48.180462,37.468792,1.0,0,0.0,1,0,3,4,20,214.0,0,6,0.0,0,0.0,Donetsk People's Republic
11229,0,145,2,400,2096,12.833333,-87.366667,1.0,0,0.0,1,0,6,4,1235,145.0,0,5,1.0,1,1.0,Nicaraguan Democratic Force (FDN)
18223,0,92,6,316,24,31.147131,75.341218,4.0,0,1.0,1,0,1,14,2977,92.0,0,5,1.0,0,0.0,Sikh Extremists
52478,0,95,10,31,179,33.74324,44.623825,1.0,0,0.0,1,0,3,20,6,95.0,0,6,1.0,0,0.0,Al-Qaida in Iraq
1076,0,603,8,178,1177,54.607712,-5.95621,1.0,0,0.0,1,0,2,4,1514,216.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
60464,0,147,11,102,465,11.247069,12.01246,1.0,0,1.0,1,0,2,4,427,147.0,0,5,3.0,-9,0.0,Boko Haram
54519,0,45,3,324,24,5.233187,-76.829109,4.0,0,0.0,1,0,2,3,175,45.0,0,5,0.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
44636,0,185,8,98,428,42.303719,-1.965034,1.0,0,0.0,1,0,3,3,741,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
70115,0,4,6,474,2664,33.373471,68.457719,1.0,0,0.0,1,0,2,4,48,4.0,0,5,6.0,1,0.0,Taliban
19153,0,61,2,139,892,13.65917,-89.1675,1.0,0,0.0,1,0,2,4,1235,61.0,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
69975,0,182,11,61,302,1.789637,44.529976,1.0,0,0.0,1,0,6,4,427,182.0,0,5,19.0,0,1.0,Al-Shabaab
31510,0,209,10,207,1348,37.522653,42.452637,1.0,0,0.0,1,0,1,3,1693,209.0,0,5,1.0,0,0.0,Kurdistan Workers' Party (PKK)
18629,0,159,3,487,2815,-17.192736,-70.932814,4.0,0,0.0,1,0,2,4,1260,159.0,0,5,10.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
22561,0,159,3,430,2416,-11.520494,-75.899782,1.0,0,0.0,1,0,3,19,2872,159.0,0,6,0.0,1,0.0,Shining Path (SL)
71761,0,123,11,275,1737,16.766589,-3.002562,1.0,0,0.0,1,0,1,7,2117,422.0,0,5,3.0,0,0.0,Muslim extremists
66432,0,228,10,52,257,14.413989,44.837418,1.0,0,0.0,1,0,1,4,470,228.0,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
57598,0,147,11,100,466,11.840929,13.141459,1.0,0,1.0,1,0,3,3,850,147.0,0,6,1.0,1,0.0,Boko Haram
8758,0,183,11,19,115,-26.252697,27.870275,1.0,0,0.0,1,0,3,2,213,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
38617,1,160,5,0,32,6.720228,122.030205,2.0,0,0.0,1,0,6,14,39,160.0,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
12740,0,145,2,407,2164,13.00504,-84.37076,1.0,0,0.0,1,0,2,4,1235,145.0,0,5,8.0,1,0.0,Nicaraguan Democratic Force (FDN)
68084,0,45,3,326,2328,6.913245,-75.67556,3.0,0,0.0,1,0,7,19,56,45.0,0,8,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
41688,0,4,6,460,2630,32.623739,65.456432,1.0,0,0.0,1,0,1,4,3132,4.0,0,5,3.0,0,0.0,Taliban
81189,0,228,10,57,277,13.586484,44.024105,1.0,0,0.0,1,0,2,14,562,228.0,0,5,1.0,0,0.0,Houthi extremists (Ansar Allah)
65905,0,228,10,47,245,14.54397,49.12458,1.0,0,0.0,1,0,1,3,463,228.0,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
22085,0,159,3,256,1562,-11.967368,-76.978462,1.0,0,1.0,1,0,3,21,1286,159.0,0,6,0.0,1,0.0,Shining Path (SL)
65491,0,214,9,135,786,47.981647,37.762325,1.0,0,0.0,1,0,3,19,1194,214.0,0,6,2.0,1,0.0,Donetsk People's Republic
73057,0,160,5,374,2017,9.34203,125.516331,1.0,0,0.0,1,0,7,1,2389,160.0,0,8,0.0,1,0.0,New People's Army (NPA)
20727,0,159,3,256,1562,-11.967368,-76.978462,1.0,0,0.0,1,0,3,1,410,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1860,0,603,8,46,1183,51.504387,-0.140041,1.0,0,0.0,1,0,3,14,1511,216.0,0,6,0.0,1,0.0,Irish Republican Army (IRA)
51379,0,95,10,30,177,33.303566,44.371773,1.0,0,1.0,1,1,3,2,405,95.0,0,6,3.0,-9,0.0,Al-Qaida in Iraq
25707,0,186,6,203,1500,9.616539,79.992,1.0,0,0.0,1,0,3,19,1804,186.0,0,6,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
48311,0,95,10,29,176,33.31065,44.038208,1.0,0,1.0,1,0,3,3,393,95.0,0,6,1.0,1,0.0,Al-Qaida in Iraq
83615,0,147,11,100,545,11.696901,13.071678,2.0,0,0.0,1,1,3,14,334,147.0,0,6,4.0,-9,0.0,Boko Haram
44142,0,95,10,29,193,33.420948,43.295662,1.0,0,0.0,1,0,3,14,350,95.0,0,6,3.0,0,0.0,Al-Qaida in Iraq
22248,0,185,8,81,388,43.291618,-1.977903,1.0,0,0.0,1,0,3,1,703,217.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
20073,0,92,6,268,1771,34.08374,74.789902,1.0,0,0.0,1,0,3,14,2980,92.0,0,6,0.0,1,0.0,Sikh Extremists
48617,0,4,6,456,2656,36.474539,66.951146,1.0,0,0.0,1,0,3,2,3147,4.0,0,6,0.0,0,0.0,Taliban
65723,0,60,10,269,1728,31.282654,30.016884,1.0,0,1.0,1,0,3,3,2136,60.0,0,6,0.0,-9,0.0,Muslim extremists
78557,0,4,6,457,2607,31.619314,65.050156,1.0,0,1.0,1,0,2,3,93,4.0,0,5,22.0,-9,0.0,Taliban
16604,0,183,11,19,96,-26.184113,28.033232,1.0,0,0.0,1,0,3,1,278,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
35207,0,160,5,1,2,6.088221,121.109329,1.0,0,0.0,1,0,2,4,116,160.0,0,5,4.0,1,0.0,Abu Sayyaf Group (ASG)
8931,0,185,8,89,404,42.815372,-1.653616,1.0,0,0.0,1,0,3,2,720,185.0,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
73655,1,160,5,381,2011,8.964095,124.895434,2.0,0,0.0,1,0,6,3,2381,160.0,0,5,0.0,0,1.0,New People's Army (NPA)
19042,0,61,2,139,849,13.69288,-89.199161,1.0,0,0.0,1,0,3,1,1257,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
60193,0,92,6,122,596,18.343586,81.882528,3.0,0,0.0,1,0,3,4,167,92.0,0,6,0.0,0,0.0,Maoists
6086,0,185,8,81,398,43.130387,-2.542155,1.0,0,0.0,1,0,1,3,674,185.0,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
53205,0,95,10,35,180,35.45211,44.375465,1.0,1,1.0,1,0,3,3,399,95.0,0,6,9.0,1,0.0,Al-Qaida in Iraq
30715,0,209,10,208,1334,37.253172,43.612234,1.0,1,0.0,1,0,2,4,172,209.0,0,5,3.0,1,0.0,Kurdistan Workers' Party (PKK)
31603,0,97,10,241,2243,33.208716,35.572618,1.0,0,0.0,1,0,3,2,2577,97.0,0,6,1.0,1,0.0,Palestinians
73376,0,147,11,155,24,7.350826,8.836276,4.0,0,1.0,1,0,2,14,27,147.0,0,5,0.0,1,0.0,Fulani extremists
56092,0,60,10,267,1732,31.126646,33.800865,1.0,0,1.0,1,0,2,4,20,60.0,0,6,0.0,1,0.0,Muslim extremists
26533,0,159,3,256,1562,-11.967368,-76.978462,1.0,0,0.0,1,0,3,2,3353,159.0,0,6,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
81146,0,95,10,33,1285,35.415855,43.114769,1.0,0,0.0,1,0,3,14,27,95.0,0,6,3.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
64867,0,214,9,135,820,47.26136,37.744514,1.0,0,0.0,1,0,3,4,1187,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
63725,0,228,10,49,249,14.058333,46.913056,1.0,0,0.0,1,0,2,4,457,228.0,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
27504,0,159,3,430,2448,-12.068306,-75.210163,1.0,0,1.0,1,0,3,1,1518,159.0,0,6,0.0,1,0.0,Shining Path (SL)
76139,0,160,5,355,1993,7.734803,125.512622,1.0,0,0.0,0,0,2,4,2369,160.0,0,5,0.0,-9,0.0,New People's Army (NPA)
1541,0,603,8,178,1177,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,1472,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
17844,0,45,3,331,2338,2.77772,-75.25743,1.0,0,0.0,0,0,3,14,2752,45.0,0,6,2.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
6847,0,603,8,178,1187,54.414416,-6.976641,1.0,0,0.0,1,0,3,4,1446,216.0,0,6,1.0,1,0.0,Irish Republican Army (IRA)
28637,0,97,10,414,2225,32.08297,34.811886,1.0,0,0.0,1,0,8,4,2627,97.0,0,10,2.0,0,0.0,Palestinians
10239,0,145,2,392,860,13.841425,-86.193928,1.0,0,0.0,1,0,2,4,1235,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
62660,0,147,11,161,984,12.101014,6.724175,2.0,0,1.0,1,0,6,14,27,147.0,0,5,1.0,1,1.0,Fulani extremists
43217,0,186,6,203,1506,9.702661,79.9989,1.0,0,0.0,1,0,2,14,1816,186.0,0,5,1.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6496,0,97,10,412,2221,31.771599,35.2034,1.0,0,0.0,1,0,3,14,2547,97.0,0,6,0.0,1,0.0,Palestinians
23041,0,155,10,304,2227,31.346964,34.30143,1.0,0,0.0,1,0,1,14,2551,155.0,0,9,1.0,0,0.0,Palestinians
65086,0,214,9,135,816,48.139713,37.643398,1.0,0,0.0,1,0,3,14,853,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
74399,0,182,11,63,304,2.059819,45.326115,1.0,0,0.0,1,0,2,4,614,182.0,0,5,1.0,0,0.0,Al-Shabaab
19890,0,159,3,256,1562,-11.967368,-76.978462,1.0,0,0.0,1,0,7,1,3345,159.0,0,8,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
35094,0,185,8,81,382,43.258434,-2.921819,1.0,0,0.0,0,0,3,2,706,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
70975,0,214,9,135,791,48.064426,37.673248,1.0,0,0.0,1,0,2,4,48,214.0,0,6,1.0,0,0.0,Donetsk People's Republic
48900,0,153,6,279,1741,33.671638,73.056068,1.0,0,0.0,1,0,3,3,919,153.0,0,6,15.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
16212,0,145,2,402,2152,14.40704,-83.87698,1.0,0,0.0,1,0,2,4,1266,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
77857,0,45,3,338,1867,7.032926,-72.06382,1.0,1,0.0,1,0,3,21,2197,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
44082,0,4,6,298,2650,33.5,70.05,1.0,0,0.0,1,0,2,3,804,4.0,0,5,1.0,0,0.0,Taliban
17852,0,43,3,250,1550,-33.366238,-70.505302,1.0,0,1.0,1,0,3,1,702,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
44593,0,95,10,35,185,35.271023,43.458084,1.0,0,0.0,1,1,3,17,338,95.0,0,6,4.0,0,0.0,Al-Qaida in Iraq
75341,1,147,11,104,1013,10.57481,8.148878,2.0,0,0.0,1,0,6,14,27,147.0,0,5,0.0,1,1.0,Fulani extremists
18092,0,45,3,331,24,2.535935,-75.52767,4.0,0,0.0,1,0,2,4,2688,45.0,0,5,2.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
60475,0,182,11,63,304,2.059819,45.326115,1.0,0,0.0,0,0,1,4,586,182.0,0,6,0.0,1,0.0,Al-Shabaab
42698,0,141,6,261,1666,28.518126,81.11616,1.0,0,0.0,1,0,3,14,2065,141.0,0,6,0.0,1,0.0,Maoists
53095,0,228,10,50,241,15.325443,44.211895,1.0,0,0.0,1,0,1,2,475,228.0,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
29653,0,185,8,97,425,37.983445,-1.12989,1.0,0,0.0,1,0,3,14,733,185.0,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
68079,0,173,10,58,24,17.567896,44.233563,4.0,0,1.0,1,0,2,4,48,173.0,0,6,14.0,-9,0.0,Houthi extremists (Ansar Allah)
31534,0,209,10,210,1405,37.154504,41.339913,3.0,0,0.0,1,0,1,3,1693,209.0,0,5,1.0,0,0.0,Kurdistan Workers' Party (PKK)
45508,0,160,5,369,1983,11.386903,122.780944,1.0,0,0.0,1,0,3,16,2360,160.0,0,6,0.0,1,0.0,New People's Army (NPA)
30236,0,45,3,326,1832,6.242026,-75.564766,1.0,0,1.0,1,0,3,1,802,45.0,0,6,1.0,1,0.0,National Liberation Army of Colombia (ELN)
19136,0,183,11,19,96,-26.184113,28.033232,1.0,0,0.0,1,0,3,2,245,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
81842,0,95,10,34,184,36.354145,43.14357,1.0,0,0.0,1,0,2,14,13,95.0,0,5,2.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
59545,0,92,6,119,716,18.505515,81.555435,3.0,0,1.0,1,0,7,2,2040,92.0,0,5,0.0,-9,0.0,Maoists
44882,0,4,6,457,2667,31.585831,67.028191,3.0,0,0.0,1,0,8,14,3155,4.0,0,9,2.0,0,0.0,Taliban
15460,0,145,2,404,2184,12.05,-84.26667,1.0,0,0.0,1,0,2,4,1235,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
8387,0,69,8,128,761,43.529742,5.447427,1.0,0,0.0,1,0,3,14,1119,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
25073,0,97,10,412,2221,31.771599,35.2034,1.0,0,0.0,1,0,2,14,2544,97.0,0,8,0.0,1,0.0,Palestinians
21044,1,92,6,316,2494,31.633078,74.878288,1.0,1,0.0,1,0,6,19,3044,92.0,0,5,7.0,0,1.0,Sikh Extremists
67249,0,228,10,45,236,12.825647,44.846416,1.0,0,0.0,1,0,2,14,1218,228.0,0,6,12.0,1,0.0,Houthi extremists (Ansar Allah)
31892,0,97,10,412,2221,31.771599,35.2034,1.0,0,0.0,0,0,1,8,2528,97.0,0,9,0.0,0,0.0,Palestinians
60507,0,228,10,47,245,14.533328,49.133252,1.0,0,0.0,1,0,2,2,450,228.0,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
17385,0,159,3,256,1562,-11.967368,-76.978462,1.0,0,0.0,0,0,3,14,3373,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
7164,0,603,8,178,1216,54.819164,-7.467909,1.0,0,0.0,1,0,1,14,1530,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
26644,0,186,6,203,1513,7.503357,81.730359,1.0,0,0.0,1,0,3,4,1769,186.0,0,6,1.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6352,0,97,10,412,2244,31.830866,34.955151,1.0,0,0.0,1,0,3,14,2578,97.0,0,6,0.0,1,0.0,Palestinians
13673,0,159,3,256,1562,-11.967368,-76.978462,1.0,0,0.0,1,0,3,2,2906,159.0,0,6,1.0,1,0.0,Shining Path (SL)
27454,0,603,8,178,1212,54.647865,-6.618718,1.0,0,0.0,1,0,2,3,412,233.0,0,5,3.0,1,0.0,Irish Republican Army (IRA)
71495,0,153,6,484,2779,34.062465,72.476053,1.0,0,1.0,1,0,1,7,3262,422.0,0,5,1.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
73262,0,147,11,155,1026,7.870772,7.891211,2.0,0,1.0,1,0,2,14,27,147.0,0,5,2.0,1,0.0,Fulani extremists
80848,1,45,3,323,1851,7.137932,-72.664123,1.0,0,0.0,1,0,6,1,2224,45.0,0,5,0.0,0,1.0,National Liberation Army of Colombia (ELN)
26052,0,92,6,449,2500,30.733315,76.779418,1.0,0,0.0,1,0,2,14,2984,92.0,0,5,7.0,1,0.0,Sikh Extremists
80283,0,147,11,163,985,9.270173,5.105799,2.0,0,0.0,1,0,2,15,354,147.0,0,5,27.0,-9,0.0,Fulani extremists
79531,0,95,10,35,1238,35.015846,43.722516,3.0,0,0.0,1,0,3,14,13,95.0,0,6,5.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
59132,0,160,5,352,2022,12.420577,123.780237,3.0,0,0.0,1,0,3,2,2395,160.0,0,6,0.0,0,0.0,New People's Army (NPA)
40851,0,92,6,268,1755,33.931011,75.114212,1.0,0,0.0,1,0,2,4,2132,92.0,0,5,1.0,0,0.0,Muslim extremists
53672,0,147,11,102,463,11.704399,11.088539,1.0,0,0.0,1,0,7,8,51,147.0,0,8,0.0,1,0.0,Boko Haram
34678,0,45,3,342,2326,3.583748,-76.495727,1.0,0,0.0,1,0,3,4,2739,45.0,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
65144,0,214,9,135,786,47.981647,37.762325,1.0,0,1.0,1,0,3,21,1221,214.0,0,6,0.0,1,0.0,Donetsk People's Republic
35099,0,45,3,326,24,6.2675,-75.568611,4.0,0,0.0,1,0,3,21,2221,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
65437,0,214,9,135,786,47.981647,37.762325,1.0,0,0.0,1,0,3,19,884,214.0,0,6,8.0,-9,0.0,Donetsk People's Republic
59106,0,182,11,65,307,-0.357847,42.54665,1.0,0,0.0,1,0,3,4,427,422.0,0,6,1.0,-9,0.0,Al-Shabaab
60028,0,147,11,104,1058,9.376786,8.585856,1.0,0,0.0,1,0,2,3,175,147.0,0,5,7.0,-9,0.0,Fulani extremists
10031,0,145,2,401,2117,12.810234,-85.786635,1.0,0,0.0,1,0,2,4,1235,145.0,0,5,75.0,1,0.0,Nicaraguan Democratic Force (FDN)
34884,0,186,6,203,1481,7.529372,81.794609,1.0,0,0.0,1,0,3,21,1815,186.0,0,6,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
51061,0,153,6,389,2762,34.0,71.383333,2.0,0,0.0,1,0,3,14,13,153.0,0,6,1.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
13231,0,185,8,81,378,43.178205,-2.31164,1.0,0,0.0,1,0,1,22,731,185.0,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
30955,0,92,6,316,2532,30.381945,75.546798,1.0,1,1.0,1,0,1,3,3035,92.0,0,5,5.0,0,0.0,Sikh Extremists
26650,0,186,6,203,1474,9.719408,79.856688,1.0,0,0.0,0,0,3,4,1769,186.0,0,6,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
36021,0,69,8,126,744,41.930607,8.742907,1.0,0,0.0,1,0,3,1,1133,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
13303,0,145,2,400,2155,13.041707,-86.905374,1.0,0,0.0,1,0,3,21,1234,145.0,0,6,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
14358,0,183,11,20,98,-32.985771,27.866086,1.0,0,0.0,0,0,3,21,259,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
72719,0,147,11,155,1023,7.296636,9.250712,2.0,0,1.0,1,0,2,14,1346,147.0,0,5,4.0,1,0.0,Fulani extremists
37268,1,45,3,333,2324,11.3,-74.183333,2.0,0,1.0,1,0,6,14,2736,45.0,0,5,1.0,0,1.0,Revolutionary Armed Forces of Colombia (FARC)
61815,0,182,11,63,304,2.059819,45.326115,1.0,0,0.0,1,0,2,4,345,182.0,0,5,1.0,0,0.0,Al-Shabaab
71287,0,28,9,273,1763,43.878321,18.314335,1.0,0,0.0,1,0,2,4,48,28.0,1,5,2.0,1,0.0,Muslim extremists
29212,0,603,8,46,1225,53.814165,-3.053514,1.0,0,1.0,1,0,7,1,1518,216.0,0,8,0.0,1,0.0,Irish Republican Army (IRA)
