,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,individual,weaptype1,nkill,property,ishostkid,gname
75188,0,92,6,102,380,24.343467,84.264952,1.0,0,0.0,1,0,2,16,523,92.0,0,5,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
65241,0,214,9,118,466,48.064426,37.673248,1.0,0,1.0,1,0,3,4,48,214.0,0,6,1.0,-9,0.0,Donetsk People's Republic
41278,0,160,5,11,43,14.601285,120.952293,1.0,0,0.0,1,0,3,11,61,160.0,0,6,116.0,1,0.0,Abu Sayyaf Group (ASG)
56552,0,228,10,43,149,15.325443,44.211895,1.0,0,0.0,1,0,3,4,56,228.0,0,6,6.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
76247,0,160,5,5,23,7.083241,125.600998,1.0,0,0.0,1,0,3,8,875,160.0,0,6,15.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
67059,0,214,9,118,463,48.363186,37.891922,1.0,1,0.0,1,0,2,4,48,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
82462,0,209,10,182,809,37.300035,44.572792,3.0,0,0.0,1,0,3,4,48,209.0,0,6,2.0,-9,0.0,Kurdistan Workers' Party (PKK)
79033,0,45,3,266,1069,4.667128,-74.106056,1.0,0,0.0,1,0,3,3,85,45.0,0,6,1.0,1,0.0,National Liberation Army of Colombia (ELN)
5690,0,185,8,73,242,43.46096,-3.807934,1.0,0,0.0,1,0,2,3,367,185.0,0,5,3.0,1,0.0,Basque Fatherland and Freedom (ETA)
7447,0,159,3,354,1385,-13.152712,-74.218628,1.0,0,0.0,1,0,1,2,1572,159.0,0,6,0.0,1,0.0,Shining Path (SL)
17495,0,160,5,280,1112,15.544809,120.763556,1.0,0,0.0,1,0,5,14,1265,160.0,0,5,0.0,1,1.0,New People's Army (NPA)
44118,0,160,5,292,1132,8.217759,126.314871,1.0,0,0.0,1,0,2,3,1278,160.0,0,5,1.0,0,0.0,New People's Army (NPA)
16020,0,145,2,318,1222,13.62679,-85.8254,1.0,0,0.0,1,0,2,2,1338,145.0,0,5,5.0,1,0.0,Nicaraguan Democratic Force (FDN)
28382,0,159,3,352,1406,-11.161067,-75.99309,3.0,0,0.0,1,0,2,11,1583,159.0,0,5,12.0,1,0.0,Shining Path (SL)
4813,0,69,8,110,24,41.918891,8.737554,4.0,0,1.0,1,0,3,1,581,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
75274,0,160,5,170,748,8.002912,124.26825,2.0,0,0.0,1,0,3,4,250,160.0,0,6,1.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
1567,0,603,8,161,694,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,841,216.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
69146,0,113,10,245,1032,32.069286,20.151144,1.0,0,0.0,1,1,3,4,48,113.0,0,6,4.0,0,0.0,Muslim extremists
70736,0,92,6,109,933,19.29994,80.703422,1.0,0,0.0,1,0,2,3,1092,92.0,0,5,1.0,0,0.0,Maoists
47773,0,92,6,102,376,22.959166,85.965274,1.0,0,0.0,1,0,2,3,518,92.0,0,5,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
82263,0,147,11,96,597,9.85125,8.683428,1.0,0,1.0,1,0,2,14,27,147.0,0,5,10.0,0,0.0,Fulani extremists
4811,0,69,8,110,24,41.918891,8.737554,4.0,0,1.0,1,0,3,1,581,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
77922,0,200,10,168,1013,36.201721,37.14352,1.0,0,1.0,1,0,3,4,1172,167.0,0,6,2.0,1,0.0,Muslim extremists
58278,0,92,6,102,966,23.165614,84.516234,3.0,0,0.0,1,0,7,14,1115,92.0,0,8,0.0,1,0.0,Maoists
53398,0,95,10,26,110,33.74324,44.623825,1.0,1,1.0,1,0,3,3,212,95.0,0,6,0.0,1,0.0,Al-Qaida in Iraq
49656,0,153,6,402,1569,34.006004,71.53743,1.0,0,0.0,1,0,3,7,1733,217.0,0,6,1.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
43340,0,186,6,207,860,6.875271,81.830633,1.0,0,0.0,1,0,2,3,986,186.0,0,5,1.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
65780,0,92,6,102,368,23.846212,86.136746,3.0,0,1.0,1,0,3,19,505,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
64911,0,228,10,45,169,14.0475,45.381111,3.0,0,0.0,1,0,1,14,266,228.0,0,5,5.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
48126,0,153,6,366,1583,31.50547,74.34288,1.0,0,1.0,1,1,5,15,1743,153.0,0,6,28.0,1,1.0,Tehrik-i-Taliban Pakistan (TTP)
71282,0,92,6,102,975,23.384612,84.651881,1.0,1,0.0,0,0,3,20,6,92.0,0,6,0.0,0,0.0,Maoists
57969,0,153,6,404,1572,24.891115,67.143311,1.0,0,0.0,1,0,2,3,85,153.0,0,6,2.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
20458,0,155,10,335,1305,32.113445,35.077565,1.0,0,0.0,1,0,1,2,1424,97.0,0,5,1.0,0,0.0,Palestinians
63407,0,4,6,385,1498,33.967929,68.949888,3.0,0,0.0,1,0,2,3,291,4.0,0,5,6.0,-9,0.0,Taliban
82125,0,104,11,52,206,3.154299,41.015014,2.0,0,0.0,1,0,3,4,250,104.0,0,6,2.0,1,0.0,Al-Shabaab
77736,0,228,10,152,659,13.586484,44.024105,1.0,0,0.0,1,0,3,14,757,228.0,0,6,1.0,-9,0.0,Houthi extremists (Ansar Allah)
45646,0,92,6,104,363,22.404193,87.379866,3.0,0,0.0,1,0,3,14,527,92.0,0,6,3.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
20492,0,92,6,366,1431,30.450829,74.882875,1.0,0,0.0,1,0,1,2,1605,92.0,0,5,2.0,0,0.0,Sikh Extremists
22308,0,183,11,15,88,-26.286807,28.400863,1.0,0,0.0,1,0,3,3,145,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
49869,1,160,5,4,10,6.887752,122.154588,1.0,0,0.0,1,0,6,14,11,217.0,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
25052,0,160,5,11,43,14.596051,120.978666,1.0,0,0.0,1,0,1,14,1286,160.0,0,5,1.0,0,0.0,New People's Army (NPA)
10180,0,603,8,161,698,54.347539,-6.656108,1.0,0,0.0,1,0,3,4,790,233.0,0,6,1.0,1,0.0,Irish Republican Army (IRA)
45623,0,92,6,102,346,23.744186,84.504429,3.0,0,0.0,1,0,2,14,519,92.0,0,5,0.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
34007,0,75,8,164,817,52.195807,8.581551,1.0,0,0.0,1,0,7,15,923,209.0,0,8,0.0,1,0.0,Kurdistan Workers' Party (PKK)
30575,0,209,10,183,782,38.576708,42.020709,1.0,1,0.0,1,0,1,14,901,209.0,0,5,4.0,0,0.0,Kurdistan Workers' Party (PKK)
71768,0,95,10,29,763,36.229574,42.236244,2.0,0,0.0,0,1,3,4,48,95.0,0,6,15.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
66503,0,182,11,51,193,2.14383,45.118061,1.0,0,0.0,1,0,3,2,333,182.0,0,6,2.0,1,0.0,Al-Shabaab
22570,0,159,3,224,926,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,614,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
56879,0,4,6,382,24,32.879882,66.150174,4.0,0,0.0,1,0,3,14,13,4.0,0,6,2.0,1,0.0,Taliban
41873,0,95,10,29,115,36.354145,43.14357,1.0,0,0.0,1,1,1,3,179,95.0,0,6,4.0,1,0.0,Al-Qaida in Iraq
60430,1,214,9,118,461,47.981647,37.762325,1.0,0,0.0,1,0,6,7,657,422.0,0,5,0.0,0,1.0,Donetsk People's Republic
78385,0,147,11,86,293,11.831098,13.150967,2.0,0,1.0,1,1,3,4,451,147.0,0,6,4.0,0,0.0,Boko Haram
32406,0,45,3,265,1075,6.242026,-75.564766,1.0,0,0.0,1,0,3,1,1238,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
45207,0,92,6,101,375,24.744071,86.457931,1.0,1,0.0,1,0,3,19,517,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
14647,0,183,11,15,67,-25.718321,28.408798,1.0,0,0.0,1,0,3,3,106,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
69217,0,228,10,45,156,13.985013,45.558479,1.0,0,0.0,1,1,3,22,217,228.0,0,6,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
68389,0,104,11,60,195,1.736307,40.056176,3.0,0,0.0,1,0,1,2,305,104.0,0,5,1.0,0,0.0,Al-Shabaab
12285,0,92,6,366,1449,29.886653,76.019607,1.0,0,0.0,1,0,1,14,1623,92.0,0,5,1.0,0,0.0,Sikh Extremists
16106,0,145,2,325,1219,12.216667,-84.033333,1.0,0,0.0,1,0,2,14,1336,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
65376,0,113,10,229,1008,30.491793,18.547119,1.0,0,0.0,1,0,3,14,752,113.0,0,6,0.0,1,0.0,Muslim extremists
28754,0,92,6,366,1447,30.245796,75.842072,1.0,1,1.0,1,0,7,1,581,92.0,0,8,0.0,1,0.0,Sikh Extremists
12506,0,183,11,15,57,-26.184113,28.033232,1.0,0,0.0,1,0,1,2,128,183.0,0,8,0.0,1,0.0,African National Congress (South Africa)
19370,0,69,8,110,442,42.567651,8.757222,1.0,0,0.0,1,0,3,1,205,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
15469,0,45,3,269,1077,7.116294,-73.120026,1.0,0,0.0,1,0,3,2,1232,45.0,0,6,1.0,1,0.0,National Liberation Army of Colombia (ELN)
40163,1,45,3,264,24,1.637898,-77.745208,4.0,0,0.0,1,0,6,14,1212,45.0,0,5,0.0,0,1.0,National Liberation Army of Colombia (ELN)
67245,0,4,6,375,1531,31.662415,62.935134,3.0,0,0.0,1,0,3,4,48,4.0,0,6,0.0,0,0.0,Taliban
71636,0,37,11,95,307,11.162543,14.013976,1.0,0,0.0,1,1,3,14,13,37.0,0,6,8.0,-9,0.0,Boko Haram
6243,0,185,8,68,235,43.291618,-1.977903,1.0,0,0.0,1,0,1,1,387,185.0,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
21603,0,92,6,366,1467,31.633979,74.872264,3.0,0,0.0,1,0,1,3,1649,92.0,0,5,2.0,0,0.0,Sikh Extremists
17972,0,186,6,207,847,8.457907,81.268402,1.0,0,1.0,1,0,7,1,1164,186.0,0,8,0.0,1,0.0,Muslim extremists
60676,0,214,9,118,459,48.596962,37.998299,1.0,0,0.0,1,0,3,4,641,214.0,0,6,0.0,1,0.0,Donetsk People's Republic
48252,1,92,6,104,401,22.577189,87.004942,1.0,0,0.0,1,0,6,14,545,92.0,0,5,0.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
29471,0,185,8,69,227,36.686562,-6.137173,1.0,0,0.0,0,0,1,3,350,185.0,0,6,0.0,0,0.0,Basque Fatherland and Freedom (ETA)
48029,0,92,6,104,374,22.032336,87.174696,1.0,1,0.0,1,0,6,14,516,92.0,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
18799,0,69,8,110,433,41.930607,8.742907,1.0,0,1.0,1,0,3,14,579,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
17280,0,183,11,15,57,-26.184113,28.033232,1.0,0,0.0,1,0,3,2,143,183.0,0,6,3.0,1,0.0,African National Congress (South Africa)
80526,0,92,6,102,403,23.90477,85.70469,1.0,0,0.0,1,0,6,14,547,92.0,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
68448,0,45,3,262,1082,8.59674,-73.22737,2.0,0,0.0,1,0,3,4,1209,45.0,0,6,4.0,1,0.0,National Liberation Army of Colombia (ELN)
18659,0,43,3,218,914,-33.366238,-70.505302,1.0,0,0.0,1,0,3,21,670,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
15372,0,43,3,219,918,-36.816006,-73.037659,1.0,0,1.0,1,0,3,1,1037,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
38644,1,45,3,266,1069,4.667128,-74.106056,1.0,0,0.0,1,0,6,1,1496,45.0,0,5,0.0,0,1.0,Revolutionary Armed Forces of Colombia (FARC)
41413,0,173,10,241,757,24.64732,46.714581,1.0,0,0.0,1,0,2,14,1161,75.0,0,5,1.0,0,0.0,Muslim extremists
73430,0,95,10,30,735,35.320671,43.767281,3.0,0,0.0,1,0,3,4,873,95.0,0,6,2.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
57929,0,45,3,262,1098,8.608345,-73.316615,1.0,0,1.0,1,0,3,21,1242,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
35368,0,186,6,207,874,9.745064,80.105822,1.0,0,0.0,1,0,3,14,975,186.0,0,6,8.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
19557,0,43,3,218,914,-33.366238,-70.505302,1.0,0,0.0,1,0,3,19,1041,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
22679,0,92,6,367,1434,29.685693,76.990483,1.0,0,0.0,1,0,3,19,1327,92.0,0,6,13.0,1,0.0,Sikh Extremists
65671,0,214,9,118,464,48.143208,37.753361,1.0,0,0.0,1,0,3,14,459,214.0,0,6,3.0,-9,0.0,Donetsk People's Republic
7637,0,97,10,210,1290,31.070501,35.030529,1.0,0,0.0,1,0,3,14,1390,97.0,0,6,0.0,1,0.0,Palestinians
29051,0,69,8,110,437,41.772597,8.771765,1.0,0,0.0,1,0,3,1,591,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
77223,0,173,10,155,662,16.893194,42.57526,1.0,0,0.0,1,0,3,14,746,173.0,0,6,0.0,0,0.0,Houthi extremists (Ansar Allah)
15378,0,43,3,219,918,-36.816006,-73.037659,1.0,0,1.0,1,0,3,1,1037,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
20727,0,159,3,224,926,-11.967368,-76.978462,1.0,0,0.0,1,0,3,1,425,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
15931,0,603,8,161,718,54.238631,-7.170908,1.0,0,0.0,1,0,1,3,836,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
16611,0,145,2,317,1251,13.243611,-85.89596,1.0,0,0.0,1,0,2,4,672,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
46745,0,4,6,261,1543,33.335258,69.928467,1.0,1,0.0,1,0,3,14,1708,4.0,0,6,1.0,1,0.0,Taliban
18803,0,61,2,123,506,14.12458,-89.293171,1.0,0,0.0,1,0,2,4,672,61.0,0,5,15.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
81700,0,228,10,42,168,13.519865,46.711736,1.0,0,0.0,1,0,2,4,20,228.0,0,6,3.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
51911,0,228,10,42,162,13.129726,45.385571,1.0,1,0.0,1,0,2,4,252,228.0,0,5,6.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
45238,0,185,8,68,229,43.258434,-2.921819,1.0,0,0.0,1,0,3,1,372,216.0,0,6,0.0,-9,0.0,Basque Fatherland and Freedom (ETA)
71047,0,4,6,383,1501,33.791877,69.911399,3.0,0,1.0,1,0,2,3,1140,4.0,0,5,16.0,0,0.0,Taliban
72795,0,160,5,1,37,6.066797,121.09839,2.0,0,0.0,1,0,2,4,50,160.0,0,9,1.0,0,0.0,Abu Sayyaf Group (ASG)
48313,0,95,10,24,107,33.31065,44.038208,1.0,0,1.0,1,0,3,17,180,95.0,0,6,0.0,1,0.0,Al-Qaida in Iraq
51508,0,147,11,86,282,11.840929,13.141459,1.0,0,0.0,1,0,1,2,470,147.0,0,5,1.0,-9,0.0,Boko Haram
19490,1,45,3,265,1075,6.242026,-75.564766,1.0,0,0.0,1,0,6,7,1218,45.0,0,5,0.0,0,1.0,National Liberation Army of Colombia (ELN)
52566,0,92,6,106,379,20.7167,83.4833,2.0,0,0.0,1,0,2,14,521,92.0,0,9,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
74034,0,228,10,152,659,13.586484,44.024105,1.0,0,1.0,1,0,3,4,48,228.0,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
41974,0,95,10,25,108,33.303566,44.371773,1.0,0,0.0,1,1,3,4,193,217.0,0,6,3.0,1,0.0,Al-Qaida in Iraq
49359,0,228,10,40,161,15.964205,48.78252,1.0,0,0.0,1,0,2,4,251,228.0,0,5,1.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
22010,0,160,5,297,1154,10.974698,124.893489,1.0,0,0.0,1,0,2,3,258,160.0,0,5,6.0,1,0.0,New People's Army (NPA)
42330,0,95,10,26,110,33.74324,44.623825,1.0,0,0.0,1,1,3,4,175,999.0,0,6,8.0,-9,0.0,Al-Qaida in Iraq
52284,0,95,10,24,107,33.31065,44.038208,1.0,1,1.0,1,0,3,3,12,95.0,0,6,1.0,0,0.0,Al-Qaida in Iraq
24347,0,45,3,265,1079,6.15782,-75.6436,1.0,0,0.0,1,0,1,14,1205,45.0,0,5,1.0,0,0.0,National Liberation Army of Colombia (ELN)
83022,0,160,5,0,20,6.664973,122.154736,1.0,0,0.0,1,0,3,1,21,160.0,0,6,0.0,-9,0.0,Abu Sayyaf Group (ASG)
16526,0,159,3,224,926,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,1553,159.0,0,6,1.0,1,0.0,Shining Path (SL)
56161,0,60,10,230,1020,31.126646,33.800865,1.0,1,0.0,1,0,3,3,1153,60.0,0,6,3.0,0,0.0,Muslim extremists
18104,0,43,3,218,914,-33.366238,-70.505302,1.0,0,0.0,1,0,3,8,1043,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
30501,0,45,3,267,24,9.337295,-73.653621,4.0,0,0.0,1,0,3,21,1204,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
17339,0,145,2,321,1221,11.966667,-85.166667,1.0,0,0.0,1,0,2,4,672,145.0,0,5,7.0,1,0.0,Nicaraguan Democratic Force (FDN)
10012,0,145,2,321,1207,12.1,-84.9,1.0,0,0.0,1,0,2,4,678,145.0,0,5,41.0,1,0.0,Nicaraguan Democratic Force (FDN)
55219,0,4,6,386,1521,30.54807,63.791685,3.0,0,0.0,1,0,2,3,85,4.0,0,5,4.0,1,0.0,Taliban
63475,0,228,10,37,143,13.966953,44.002258,1.0,0,1.0,1,0,7,2,161,228.0,0,8,1.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
66373,0,147,11,137,608,7.905833,7.854722,2.0,0,0.0,1,0,2,14,27,147.0,0,5,95.0,1,0.0,Fulani extremists
54875,0,160,5,284,1117,7.578889,125.998056,1.0,0,1.0,1,0,3,3,85,160.0,0,6,0.0,0,0.0,New People's Army (NPA)
19313,0,159,3,360,1147,-9.147417,-78.280093,1.0,0,0.0,1,0,2,3,12,159.0,0,5,1.0,1,0.0,Shining Path (SL)
67212,0,160,5,286,1137,12.622839,123.668206,1.0,0,0.0,1,0,2,14,1282,160.0,0,5,1.0,0,0.0,New People's Army (NPA)
75415,0,160,5,0,33,6.533689,122.166731,3.0,0,0.0,1,0,3,4,40,160.0,0,6,1.0,0,0.0,Abu Sayyaf Group (ASG)
57848,0,160,5,290,1149,8.455393,125.159241,1.0,0,0.0,1,0,2,4,234,160.0,0,5,1.0,-9,0.0,New People's Army (NPA)
14109,0,43,3,218,914,-33.366238,-70.505302,1.0,0,1.0,1,0,3,21,1055,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
57096,0,4,6,394,1518,34.340449,63.752884,3.0,0,0.0,1,0,2,3,12,4.0,0,5,3.0,0,0.0,Taliban
61335,0,228,10,157,24,16.256921,43.943679,4.0,0,0.0,1,0,2,10,758,228.0,0,5,0.0,1,0.0,Houthi extremists (Ansar Allah)
17256,0,61,2,122,512,13.69288,-89.199161,1.0,0,0.0,1,0,1,4,676,61.0,0,5,1.0,0,0.0,Farabundo Marti National Liberation Front (FMLN)
70236,0,209,10,181,780,37.248723,42.471501,1.0,0,0.0,1,0,2,17,899,209.0,0,5,1.0,0,0.0,Kurdistan Workers' Party (PKK)
22586,0,43,3,218,914,-33.366238,-70.505302,1.0,0,0.0,1,0,3,14,1038,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
32624,0,183,11,14,53,-29.965819,30.882976,1.0,0,0.0,1,0,2,14,92,183.0,0,5,1.0,1,0.0,African National Congress (South Africa)
14284,0,145,2,327,1239,12.836184,-85.934374,1.0,0,0.0,1,0,2,4,332,145.0,0,5,3.0,1,0.0,Nicaraguan Democratic Force (FDN)
41699,0,185,8,71,237,40.465595,-3.696263,1.0,0,1.0,1,0,3,1,373,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
15384,0,43,3,219,918,-36.816006,-73.037659,1.0,0,1.0,1,0,3,1,1037,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
39701,0,45,3,275,515,5.445543,-75.688443,1.0,0,0.0,1,0,2,14,1505,45.0,0,8,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
77155,0,92,6,102,944,23.047112,84.541155,2.0,0,1.0,1,0,6,14,1102,92.0,0,5,1.0,0,1.0,Maoists
61980,0,182,11,53,186,2.059819,45.326115,1.0,0,0.0,1,0,1,2,326,182.0,0,5,1.0,1,0.0,Al-Shabaab
7484,0,155,10,338,1284,31.502407,34.459743,1.0,0,0.0,1,0,3,4,1423,97.0,0,6,1.0,1,0.0,Palestinians
21833,0,61,2,122,505,13.69288,-89.199161,1.0,0,1.0,1,0,3,1,703,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
23580,0,45,3,262,24,7.946283,-72.898807,4.0,0,0.0,1,0,3,21,1240,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
19255,0,69,8,112,438,43.296482,5.36978,1.0,0,0.0,1,0,3,1,601,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
40851,0,92,6,231,1044,33.931011,75.114212,1.0,0,0.0,1,0,2,4,1175,92.0,0,5,1.0,0,0.0,Muslim extremists
76145,0,95,10,167,736,35.768353,43.588966,1.0,0,0.0,1,1,3,14,475,95.0,0,6,4.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
28046,0,209,10,184,827,37.192877,40.581143,1.0,0,0.0,1,0,2,3,933,209.0,0,5,0.0,1,0.0,Kurdistan Workers' Party (PKK)
51392,0,95,10,28,133,34.621521,43.668377,1.0,0,1.0,1,0,3,8,214,95.0,0,6,0.0,1,0.0,Al-Qaida in Iraq
75437,0,147,11,137,588,7.350826,8.836276,4.0,0,1.0,1,0,2,14,13,147.0,0,5,2.0,-9,0.0,Fulani extremists
17504,0,43,3,218,914,-33.366238,-70.505302,1.0,0,0.0,1,0,3,10,1039,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
77079,0,173,10,155,676,16.759295,43.184751,2.0,0,0.0,1,0,3,4,291,173.0,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
21523,0,61,2,124,538,13.5,-88.35,1.0,0,0.0,1,0,2,4,672,61.0,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
48210,0,153,6,402,1594,33.528893,71.056122,1.0,0,0.0,1,0,1,2,1757,153.0,0,5,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
78920,0,92,6,103,962,18.792596,80.813556,1.0,0,0.0,1,0,3,4,12,92.0,0,6,1.0,0,0.0,Maoists
25335,0,185,8,68,24,43.003305,-2.612578,4.0,1,1.0,1,0,3,1,383,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
38617,1,160,5,0,32,6.720228,122.030205,2.0,0,0.0,1,0,6,14,39,160.0,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
28733,0,92,6,366,1432,30.898024,75.860077,1.0,1,1.0,1,0,7,1,581,92.0,0,8,0.0,1,0.0,Sikh Extremists
53083,0,4,6,386,1506,32.248981,63.85825,3.0,0,0.0,1,0,2,4,291,4.0,0,5,10.0,1,0.0,Taliban
21384,0,43,3,218,914,-33.366238,-70.505302,1.0,0,0.0,1,0,3,3,1026,43.0,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
75688,0,214,9,118,483,47.351321,37.931012,1.0,0,1.0,1,0,6,7,258,422.0,0,5,0.0,1,1.0,Donetsk People's Republic
43503,0,45,3,262,1332,8.21121,-73.23843,1.0,0,0.0,1,0,3,3,1477,45.0,0,6,5.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
19871,0,61,2,125,521,13.5,-88.866667,1.0,0,0.0,1,0,2,14,681,61.0,0,5,6.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
52286,0,95,10,24,107,33.31065,44.038208,1.0,1,1.0,1,0,3,3,12,95.0,0,6,1.0,0,0.0,Al-Qaida in Iraq
79912,0,173,10,156,683,17.554939,44.232357,1.0,0,0.0,1,0,3,14,13,173.0,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
53361,0,228,10,40,158,15.840202,48.45438,1.0,0,0.0,1,0,3,2,56,228.0,0,6,3.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
36314,0,603,8,161,695,55.011562,-7.312045,1.0,0,0.0,0,0,2,4,788,216.0,0,5,0.0,1,0.0,Irish Republican Army (IRA)
35361,0,186,6,207,892,7.529372,81.794609,1.0,1,0.0,1,0,2,3,998,186.0,0,5,4.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
5299,0,69,8,110,24,41.918891,8.737554,4.0,0,0.0,1,0,3,20,582,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
710,0,603,8,161,694,54.607712,-5.95621,1.0,0,0.0,0,0,1,4,12,216.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
9895,0,61,2,130,536,13.5,-88.9,1.0,0,0.0,1,0,2,4,683,61.0,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
19947,0,186,6,209,881,9.304036,80.409705,1.0,0,0.0,1,0,3,4,982,92.0,0,6,2.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
77017,0,160,5,0,0,6.482905,122.015549,3.0,0,0.0,1,0,2,4,0,160.0,0,5,0.0,-9,0.0,Abu Sayyaf Group (ASG)
79240,0,92,6,102,378,23.505758,84.570792,2.0,0,1.0,0,0,3,3,85,92.0,0,6,0.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
19336,0,159,3,224,926,-11.967368,-76.978462,1.0,0,0.0,1,0,3,7,1808,217.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
60442,0,147,11,88,281,11.247069,12.01246,1.0,0,1.0,1,0,2,14,461,147.0,0,5,3.0,1,0.0,Boko Haram
72679,0,147,11,86,298,11.512185,14.066288,2.0,0,1.0,1,0,2,14,27,147.0,0,5,4.0,1,0.0,Boko Haram
18211,0,186,6,207,852,7.301756,81.67473,3.0,0,0.0,1,0,2,19,56,186.0,0,5,20.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
