,extended,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,individual,weaptype1,nkill,property,ishostkid,gname
6111,0,1,0.0,1,0,3,14,6744,0,6,1.0,1,0.0,Taliban
6112,1,0,0.0,1,0,6,1,212,0,5,1.0,1,1.0,Abu Sayyaf Group (ASG)
6113,0,0,0.0,1,0,2,4,2998,0,6,15.0,-9,0.0,Houthi extremists (Ansar Allah)
6114,0,1,0.0,1,0,3,4,545,0,6,1.0,1,0.0,African National Congress (South Africa)
6115,0,1,1.0,1,0,2,19,56,0,8,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
6116,0,0,0.0,1,0,2,4,402,0,5,3.0,-9,0.0,Kurdistan Workers' Party (PKK)
6117,0,0,0.0,1,0,2,4,116,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
6118,0,0,0.0,1,0,2,4,2570,0,5,4.0,1,0.0,National Liberation Army of Colombia (ELN)
6119,0,0,0.0,1,0,3,19,2,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
6120,0,0,0.0,1,0,2,17,4420,0,5,8.0,1,0.0,Maoists
6121,0,0,0.0,1,0,7,14,291,0,5,0.0,1,0.0,Kurdistan Workers' Party (PKK)
6122,0,0,0.0,1,1,3,4,2564,0,6,4.0,0,0.0,Donetsk People's Republic
6123,1,0,0.0,1,0,6,14,4368,0,5,1.0,0,1.0,Maoists
6124,0,0,0.0,1,0,6,15,4448,0,9,1.0,0,1.0,Maoists
6125,0,0,1.0,1,0,6,14,27,0,5,2.0,1,1.0,Fulani extremists
6126,1,0,0.0,1,0,6,8,3014,0,5,1.0,-9,1.0,Houthi extremists (Ansar Allah)
6127,0,0,0.0,1,0,3,14,6617,0,6,2.0,1,0.0,Sikh Extremists
6128,0,0,0.0,1,0,3,1,636,0,6,0.0,1,0.0,African National Congress (South Africa)
6129,0,0,1.0,1,0,2,14,27,0,5,12.0,1,0.0,Fulani extremists
6130,0,0,0.0,1,0,3,14,3299,0,6,1.0,1,0.0,Irish Republican Army (IRA)
6131,0,0,0.0,0,0,1,2,1299,0,6,1.0,1,0.0,Al-Shabaab
6132,0,0,0.0,1,0,3,19,2348,0,6,1.0,1,0.0,Corsican National Liberation Front (FLNC)
6133,0,0,0.0,1,0,1,2,6418,0,5,1.0,0,0.0,Sikh Extremists
6134,0,0,0.0,1,0,2,2,6756,0,9,1.0,0,0.0,Taliban
6135,0,0,0.0,0,0,3,3,85,0,6,0.0,0,0.0,Maoists
6136,0,0,1.0,1,0,2,14,27,0,5,1.0,1,0.0,Fulani extremists
6137,0,0,0.0,1,0,2,17,868,0,5,5.0,0,0.0,Al-Qaida in Iraq
6138,0,0,1.0,1,0,3,21,3765,0,6,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6139,0,0,0.0,1,0,1,14,5529,0,9,1.0,0,0.0,Palestinians
6140,0,0,1.0,1,1,3,4,172,0,6,4.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
6141,0,0,0.0,1,0,3,21,4800,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
6142,0,0,1.0,1,0,2,4,20,0,5,5.0,0,0.0,Al-Qaida in Iraq
6143,1,0,0.0,1,0,6,14,7085,0,9,1.0,0,1.0,Tehrik-i-Taliban Pakistan (TTP)
6144,0,0,0.0,1,0,2,14,4598,0,5,2.0,0,0.0,Muslim extremists
6145,0,0,1.0,1,0,2,14,27,0,5,7.0,1,0.0,Fulani extremists
6146,0,0,0.0,1,0,2,14,6538,0,5,8.0,1,0.0,Sikh Extremists
6147,0,0,1.0,1,0,3,1,740,0,6,1.0,1,0.0,Al-Qaida in Iraq
6148,0,1,0.0,1,0,2,17,2035,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
6149,0,0,0.0,1,0,2,4,2598,0,5,0.0,-9,0.0,Donetsk People's Republic
6150,0,1,0.0,1,0,2,14,7042,0,5,1.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
6151,0,0,0.0,1,0,3,2,3111,0,6,0.0,1,0.0,Irish Republican Army (IRA)
6152,0,0,0.0,1,0,3,19,4140,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
6153,0,0,0.0,1,0,2,14,27,0,5,2.0,1,0.0,Boko Haram
6154,0,0,0.0,0,0,3,4,3196,0,6,0.0,0,0.0,Irish Republican Army (IRA)
6155,0,0,0.0,1,0,7,1,5139,0,8,0.0,1,0.0,New People's Army (NPA)
6156,0,0,0.0,1,0,3,21,634,0,6,0.0,1,0.0,African National Congress (South Africa)
6157,0,0,1.0,1,0,2,14,648,0,8,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
6158,1,0,0.0,1,0,6,11,47,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
6159,0,0,0.0,1,0,1,2,1125,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
6160,0,0,1.0,1,0,3,21,2672,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
6161,0,0,0.0,1,1,3,15,3780,0,6,26.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6162,0,0,0.0,1,0,2,4,2660,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
6163,0,0,0.0,1,0,1,3,3135,0,5,1.0,0,0.0,Irish Republican Army (IRA)
6164,0,0,0.0,1,0,3,4,435,0,6,3.0,1,0.0,African National Congress (South Africa)
6165,0,0,0.0,1,0,2,4,268,0,5,1.0,0,0.0,Al-Shabaab
6166,0,0,1.0,1,0,3,3,85,0,6,3.0,1,0.0,Al-Qaida in Iraq
6167,0,0,0.0,1,0,2,14,6143,0,5,17.0,1,1.0,Shining Path (SL)
6168,0,0,0.0,1,0,3,19,6252,0,6,1.0,1,0.0,Shining Path (SL)
6169,0,0,0.0,1,1,3,2,4616,0,6,8.0,1,0.0,Muslim extremists
6170,0,0,0.0,1,0,3,2,468,0,6,0.0,1,0.0,African National Congress (South Africa)
6171,0,0,1.0,1,0,2,14,27,0,5,3.0,1,0.0,Fulani extremists
6172,0,0,0.0,1,0,3,2,529,0,6,0.0,1,0.0,African National Congress (South Africa)
6173,0,0,1.0,0,0,3,2,141,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
6174,0,0,0.0,1,0,3,2,6011,0,6,12.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
6175,0,0,0.0,1,0,3,3,803,0,6,11.0,1,0.0,Al-Qaida in Iraq
6176,0,0,0.0,1,0,2,3,12,0,5,3.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
6177,0,0,0.0,1,0,3,21,4929,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
6178,0,0,0.0,1,0,3,19,1560,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
6179,0,0,1.0,1,0,3,22,801,0,6,2.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
6180,0,0,0.0,1,0,3,8,7030,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
6181,0,0,0.0,1,0,1,15,6614,0,5,1.0,0,0.0,Sikh Extremists
6182,0,1,1.0,1,0,2,4,2560,0,5,1.0,0,0.0,Donetsk People's Republic
6183,0,0,0.0,0,0,3,1,6267,0,6,0.0,1,0.0,Shining Path (SL)
6184,1,0,1.0,1,0,6,14,27,0,5,2.0,1,1.0,Boko Haram
6185,0,0,0.0,1,0,2,4,2660,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
6186,0,0,0.0,1,0,2,4,1132,0,5,1.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
6187,0,0,0.0,1,0,3,14,1087,0,6,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
6188,0,0,0.0,1,0,2,4,4346,0,6,7.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
6189,0,0,0.0,1,0,1,2,824,0,5,3.0,-9,0.0,Al-Qaida in Iraq
6190,0,0,0.0,1,0,2,19,272,0,5,0.0,1,0.0,Shining Path (SL)
6191,0,0,1.0,1,0,1,7,6973,0,5,1.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
6192,0,0,0.0,1,0,3,1,387,0,6,3.0,1,0.0,Houthi extremists (Ansar Allah)
6193,0,0,0.0,1,0,2,4,1041,0,6,1.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
6194,0,0,0.0,1,0,3,4,644,0,6,1.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6195,0,0,1.0,1,1,3,3,175,0,6,18.0,1,0.0,Boko Haram
6196,0,0,0.0,1,0,3,3,12,0,6,3.0,0,0.0,National Liberation Army of Colombia (ELN)
6197,0,0,0.0,1,0,3,4,12,0,6,3.0,1,0.0,Al-Shabaab
6198,0,0,0.0,1,0,2,14,13,0,5,3.0,0,0.0,Fulani extremists
6199,0,0,1.0,1,0,3,3,2359,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
6200,0,0,1.0,1,0,2,14,27,0,6,9.0,1,0.0,Boko Haram
6201,0,0,0.0,1,0,2,14,13,0,5,10.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
6202,0,0,0.0,1,0,3,14,1489,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
6203,0,0,0.0,1,0,3,14,13,0,6,1.0,0,0.0,Muslim extremists
6204,0,0,1.0,1,0,3,21,2679,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
6205,0,0,0.0,1,0,1,4,4831,0,5,2.0,0,0.0,National Liberation Army of Colombia (ELN)
6206,0,0,0.0,1,0,6,2,5083,0,5,1.0,0,1.0,New People's Army (NPA)
6207,0,0,0.0,1,0,2,12,2079,0,5,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
6208,0,0,1.0,1,0,3,21,2700,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
6209,0,0,1.0,1,0,3,19,233,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
6210,0,0,0.0,1,0,1,20,3824,0,5,1.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6211,0,0,0.0,1,0,3,1,1474,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
6212,0,0,0.0,1,0,1,2,5819,0,5,1.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
6213,0,0,1.0,1,0,3,3,2471,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
6214,0,0,0.0,1,0,3,8,7010,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
6215,0,0,1.0,1,0,3,1,4473,0,6,0.0,1,0.0,Maoists
6216,0,0,0.0,1,0,3,14,5541,0,6,0.0,1,0.0,Palestinians
6217,0,0,1.0,1,0,3,14,2349,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
6218,0,0,0.0,1,0,3,11,2988,0,6,0.0,1,0.0,Houthi extremists (Ansar Allah)
6219,0,0,0.0,1,0,1,2,92,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
6220,0,0,0.0,1,0,2,4,402,0,5,35.0,1,0.0,Al-Shabaab
6221,0,0,0.0,1,1,3,15,215,0,6,14.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
6222,0,0,0.0,1,0,3,14,1812,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
6223,0,0,0.0,1,0,2,3,681,0,5,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
6224,0,0,0.0,1,0,2,14,330,0,5,2.0,1,0.0,Muslim extremists
6225,0,0,0.0,1,0,2,3,3198,0,5,0.0,1,0.0,Irish Republican Army (IRA)
6226,0,0,0.0,1,0,2,4,12,0,8,0.0,1,0.0,Boko Haram
6227,0,0,0.0,1,0,7,19,56,0,8,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
6228,0,0,0.0,1,0,2,4,5037,0,5,2.0,-9,0.0,New People's Army (NPA)
6229,0,0,0.0,0,0,3,14,72,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
6230,1,0,0.0,1,0,6,14,3529,0,8,1.0,1,1.0,Kurdistan Workers' Party (PKK)
6231,0,0,0.0,1,0,3,4,162,0,6,2.0,1,0.0,Al-Shabaab
6232,0,0,0.0,1,0,2,4,162,0,5,6.0,-9,0.0,Taliban
6233,0,0,1.0,1,0,3,19,1905,0,6,0.0,0,0.0,Boko Haram
6234,0,0,0.0,1,0,1,14,3155,0,5,1.0,0,0.0,Irish Republican Army (IRA)
6235,0,1,0.0,1,0,3,4,59,0,6,7.0,1,0.0,Donetsk People's Republic
6236,0,0,0.0,1,0,2,4,268,0,5,1.0,0,0.0,Al-Shabaab
6237,0,0,1.0,1,0,3,14,2350,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
6238,0,0,0.0,1,0,2,4,2660,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
6239,1,0,0.0,1,0,6,3,6713,0,5,0.0,-9,1.0,Taliban
6240,0,0,0.0,0,0,3,14,4761,0,6,0.0,0,0.0,National Liberation Army of Colombia (ELN)
6241,0,0,0.0,1,1,3,4,6995,0,6,32.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
6242,0,0,0.0,1,0,3,1,465,0,6,1.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
6243,0,1,0.0,1,0,3,4,162,0,6,2.0,1,0.0,Muslim extremists
6244,0,0,0.0,1,0,3,3,2146,0,6,1.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
6245,0,0,0.0,1,0,1,4,1243,0,5,1.0,0,0.0,Al-Shabaab
6246,0,0,1.0,1,0,3,14,1327,0,6,0.0,1,0.0,Muslim extremists
6247,0,0,0.0,1,0,3,4,435,0,6,1.0,1,0.0,African National Congress (South Africa)
6248,0,0,1.0,1,0,7,2,2133,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
6249,0,0,0.0,1,0,1,4,3137,0,5,1.0,0,0.0,Irish Republican Army (IRA)
6250,0,1,0.0,1,0,2,4,402,0,5,2.0,1,0.0,Al-Shabaab
6251,0,0,0.0,1,0,3,4,1031,0,6,3.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
6252,0,0,0.0,1,0,3,7,6229,0,6,1.0,1,0.0,Shining Path (SL)
6253,0,0,1.0,1,0,3,3,4587,0,6,0.0,-9,0.0,Muslim extremists
6254,0,0,0.0,1,0,3,19,4799,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
6255,0,0,0.0,1,1,1,4,3482,0,6,6.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
6256,0,0,0.0,1,0,2,14,5225,0,5,1.0,0,0.0,New People's Army (NPA)
6257,0,0,1.0,1,0,3,1,1077,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
6258,0,0,0.0,1,1,3,14,13,0,6,10.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6259,0,0,0.0,1,0,3,19,415,0,6,0.0,1,0.0,African National Congress (South Africa)
6260,0,1,0.0,1,0,2,3,1975,0,5,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
6261,0,1,0.0,1,0,2,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
6262,0,0,0.0,1,0,1,3,625,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
6263,0,0,1.0,1,0,3,1,2384,0,6,0.0,1,0.0,Irish Republican Army (IRA)
6264,0,0,0.0,1,0,3,8,51,0,6,6.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
6265,0,0,0.0,1,0,2,14,27,0,5,13.0,0,0.0,Fulani extremists
6266,0,0,0.0,1,0,2,4,3808,0,5,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6267,0,0,0.0,1,0,8,4,5588,0,10,2.0,0,0.0,Palestinians
6268,0,0,0.0,1,1,3,4,6,0,6,25.0,-9,0.0,Al-Qaida in Iraq
6269,0,0,0.0,1,0,2,14,5875,0,5,8.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
6270,0,0,0.0,1,0,2,3,1837,0,6,1.0,1,0.0,Boko Haram
6271,0,1,0.0,1,0,3,19,1459,0,6,0.0,1,0.0,Maoists
6272,0,0,0.0,1,0,1,17,3764,0,5,2.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6273,0,0,0.0,1,0,2,2,6803,0,5,1.0,-9,0.0,Taliban
6274,0,0,0.0,1,0,3,1,1596,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
6275,0,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Maoists
6276,0,0,0.0,1,0,2,4,2660,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
6277,0,0,0.0,1,1,3,14,4605,0,6,6.0,-9,0.0,Muslim extremists
6278,0,0,0.0,1,0,1,2,6207,0,5,3.0,0,0.0,Shining Path (SL)
6279,0,0,0.0,1,0,3,14,105,0,6,4.0,1,0.0,Abu Sayyaf Group (ASG)
6280,0,0,0.0,1,0,2,14,2118,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
6281,0,0,0.0,1,0,2,20,2095,0,5,0.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
6282,0,0,1.0,0,0,3,14,6547,0,6,0.0,1,0.0,Sikh Extremists
6283,0,0,1.0,1,0,3,2,219,0,6,7.0,0,0.0,Al-Qaida in Iraq
6284,0,0,0.0,1,1,3,4,48,0,6,4.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
6285,0,0,0.0,1,0,2,2,5423,0,5,3.0,1,0.0,Nicaraguan Democratic Force (FDN)
6286,0,0,0.0,1,0,2,14,848,0,5,1.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6287,0,0,1.0,1,0,2,14,27,0,5,0.0,1,0.0,Fulani extremists
6288,0,0,0.0,0,0,2,4,402,0,6,0.0,0,0.0,Donetsk People's Republic
6289,0,0,0.0,1,0,3,3,12,0,6,0.0,0,0.0,Maoists
6290,0,0,0.0,1,0,3,1,3095,0,6,0.0,1,0.0,Irish Republican Army (IRA)
6291,0,0,0.0,1,0,2,3,6724,0,5,6.0,0,0.0,Taliban
6292,1,0,0.0,1,0,6,14,205,0,5,2.0,1,1.0,Boko Haram
6293,0,0,0.0,0,0,3,2,975,0,6,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
6294,0,0,0.0,1,1,1,14,3491,0,6,13.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
6295,0,0,1.0,1,0,3,3,175,0,6,2.0,1,0.0,Boko Haram
6296,1,0,0.0,1,0,6,14,6523,0,5,5.0,0,1.0,Sikh Extremists
6297,0,0,0.0,1,0,1,14,5502,0,9,1.0,0,0.0,Palestinians
6298,0,0,0.0,1,0,3,2,1848,0,6,0.0,1,0.0,Boko Haram
6299,0,0,0.0,1,0,7,1,6246,0,8,0.0,1,0.0,Shining Path (SL)
6300,0,0,0.0,1,0,1,2,5851,0,5,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
6301,0,1,0.0,0,0,2,4,48,0,5,0.0,0,0.0,Donetsk People's Republic
6302,0,0,0.0,1,0,2,17,6988,0,5,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
6303,0,0,1.0,1,1,3,4,402,0,6,12.0,-9,0.0,Al-Shabaab
6304,0,0,0.0,1,0,3,6,1351,0,6,0.0,0,0.0,Taliban
6305,0,0,1.0,1,0,3,1,2203,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
6306,0,0,0.0,1,0,3,14,735,0,6,5.0,1,0.0,Al-Qaida in Iraq
6307,0,0,0.0,1,0,2,4,5202,0,5,6.0,1,0.0,New People's Army (NPA)
6308,0,0,0.0,1,0,7,14,2087,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
6309,0,0,0.0,1,0,3,1,6193,0,6,1.0,1,0.0,Shining Path (SL)
6310,0,0,0.0,1,0,3,1,7340,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
6311,0,0,0.0,1,0,3,8,1281,0,6,1.0,1,0.0,Al-Shabaab
6312,0,0,0.0,1,0,3,3,2073,0,6,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
6313,0,0,0.0,1,0,3,2,5538,0,6,1.0,1,0.0,Palestinians
6314,0,0,0.0,0,0,1,3,1691,0,6,0.0,0,0.0,Basque Fatherland and Freedom (ETA)
6315,0,0,1.0,1,0,4,19,4936,0,5,0.0,0,0.0,National Liberation Army of Colombia (ELN)
6316,0,0,0.0,1,0,2,3,4382,0,5,3.0,0,0.0,Maoists
6317,0,0,0.0,1,0,3,4,1342,0,6,6.0,1,0.0,Al-Shabaab
6318,0,0,0.0,1,0,3,4,4767,0,6,4.0,1,0.0,National Liberation Army of Colombia (ELN)
6319,0,1,0.0,1,0,2,3,791,0,5,4.0,1,0.0,Kurdistan Workers' Party (PKK)
6320,0,0,0.0,1,0,1,3,1422,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
6321,0,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
6322,0,0,0.0,1,0,2,2,2121,0,5,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
6323,0,0,0.0,0,1,3,14,1870,0,6,1.0,0,0.0,Boko Haram
6324,0,0,0.0,1,0,1,4,3272,0,6,1.0,0,0.0,Irish Republican Army (IRA)
6325,0,0,0.0,1,0,3,17,4567,0,6,1.0,-9,0.0,Muslim extremists
6326,0,0,0.0,1,0,2,3,85,0,6,1.0,0,0.0,Kurdistan Workers' Party (PKK)
6327,0,0,1.0,1,0,3,21,2726,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
6328,0,0,0.0,1,1,3,2,1831,0,6,6.0,-9,0.0,Boko Haram
6329,0,0,0.0,1,0,3,14,3673,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
6330,0,0,0.0,1,0,3,14,6789,0,6,1.0,0,0.0,Taliban
6331,0,0,0.0,1,0,1,8,5725,0,9,0.0,0,0.0,Palestinians
6332,0,0,1.0,1,0,2,14,27,0,5,1.0,1,0.0,Fulani extremists
6333,0,0,0.0,1,0,2,3,12,0,5,2.0,0,0.0,Boko Haram
6334,0,0,0.0,1,0,3,4,950,0,6,8.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
6335,0,0,0.0,1,0,3,2,4325,0,6,0.0,1,0.0,Maoists
6336,0,0,0.0,1,0,2,4,20,0,6,12.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
6337,0,0,0.0,1,0,2,4,5146,0,5,0.0,0,0.0,New People's Army (NPA)
6338,0,0,1.0,1,0,3,14,2349,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
6339,0,0,0.0,1,0,8,14,3076,0,9,0.0,1,0.0,Irish Republican Army (IRA)
6340,0,0,0.0,1,0,2,14,2210,0,5,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
6341,1,0,0.0,1,0,6,2,2877,0,5,1.0,0,1.0,Fulani extremists
6342,0,0,0.0,1,0,3,2,6300,0,6,1.0,1,0.0,Shining Path (SL)
6343,0,0,0.0,1,1,3,4,6718,0,6,1.0,1,0.0,Taliban
6344,0,1,0.0,1,0,7,21,4933,0,5,13.0,1,0.0,National Liberation Army of Colombia (ELN)
6345,0,0,0.0,1,0,2,14,205,0,5,1.0,1,0.0,Boko Haram
6346,0,0,0.0,1,0,3,2,7228,0,5,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
6347,0,0,0.0,1,0,2,4,48,0,5,2.0,0,0.0,Muslim extremists
6348,0,0,0.0,1,0,3,19,56,0,6,3.0,1,0.0,Sikh Extremists
6349,0,0,0.0,1,0,2,14,6000,0,5,1.0,1,1.0,Revolutionary Armed Forces of Colombia (FARC)
6350,0,0,0.0,1,0,7,8,5498,0,8,0.0,1,0.0,Palestinians
6351,0,0,0.0,1,0,2,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
6352,0,0,0.0,1,0,3,4,162,0,6,1.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
6353,0,0,0.0,1,0,3,9,5429,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
6354,0,0,0.0,1,0,3,14,1896,0,6,3.0,1,0.0,Houthi extremists (Ansar Allah)
6355,0,0,0.0,1,0,3,2,6740,0,6,0.0,-9,0.0,Taliban
6356,0,0,0.0,1,0,2,4,48,0,5,1.0,0,0.0,Boko Haram
6357,0,1,0.0,1,0,3,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
6358,0,0,0.0,1,0,3,14,7329,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
6359,0,0,0.0,1,0,2,14,3947,0,5,1.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6360,0,0,0.0,1,0,1,3,6311,0,5,2.0,0,0.0,Shining Path (SL)
6361,0,0,0.0,1,0,3,14,1812,0,6,0.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
6362,0,0,0.0,0,0,3,3,3832,0,6,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6363,0,0,0.0,1,0,3,14,13,0,6,0.0,1,0.0,Taliban
6364,1,0,0.0,1,0,6,1,4811,0,5,0.0,0,1.0,National Liberation Army of Colombia (ELN)
6365,0,0,0.0,1,0,3,1,7292,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
6366,0,0,0.0,1,0,8,14,887,0,9,0.0,0,0.0,Muslim extremists
6367,0,1,0.0,1,0,2,3,85,0,6,8.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
6368,0,0,0.0,1,0,3,4,48,0,6,1.0,1,0.0,Al-Shabaab
6369,0,0,0.0,1,1,3,4,3474,0,6,1.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
6370,0,0,0.0,1,0,1,3,1454,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
6371,0,0,0.0,1,0,3,8,4398,0,6,0.0,-9,0.0,Maoists
6372,0,0,0.0,1,0,2,2,6157,0,8,4.0,1,0.0,Shining Path (SL)
6373,0,0,1.0,1,0,3,1,2354,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
6374,0,0,0.0,1,0,3,4,3073,0,6,0.0,1,0.0,Irish Republican Army (IRA)
6375,0,0,1.0,1,0,2,14,27,0,5,8.0,1,0.0,Fulani extremists
6376,0,0,0.0,1,0,3,3,3782,0,6,29.0,-9,0.0,Liberation Tigers of Tamil Eelam (LTTE)
6377,1,0,0.0,1,0,6,14,8,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
6378,0,0,0.0,1,0,2,1,5354,0,5,8.0,1,0.0,Nicaraguan Democratic Force (FDN)
6379,0,0,0.0,1,0,2,4,2666,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
6380,0,1,0.0,1,0,2,4,681,0,5,14.0,1,0.0,Shining Path (SL)
6381,0,1,0.0,1,0,7,1,5886,0,8,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
6382,0,0,1.0,1,0,3,1,1077,0,6,1.0,1,0.0,Corsican National Liberation Front (FLNC)
6383,0,0,0.0,1,0,1,22,666,0,5,6.0,0,0.0,Sikh Extremists
6384,0,0,0.0,1,0,3,14,1888,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
6385,0,0,0.0,1,0,2,4,268,0,5,1.0,1,0.0,Al-Shabaab
